InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
101252,SKU_2141,Wireless Mouse,Electronics,1,2025-10-15,171.26,CUST_0152,United Kingdom
101252,SKU_6999,Pen Set,Books,1,2025-10-15,131.61,CUST_0152,United Kingdom
101252,SKU_7766,Bluetooth Speaker,Electronics,1,2025-10-15,179.87,CUST_0152,United Kingdom
101252,SKU_1617,Candle Set,Home,5,2025-10-15,83.44,CUST_0152,United Kingdom
101252,SKU_9105,Cap,Clothing,2,2025-10-15,51.37,CUST_0152,United Kingdom
101252,SKU_7597,Notebook,Books,2,2025-10-15,23.85,CUST_0152,United Kingdom
101252,SKU_6557,Cushion,Home,1,2025-10-15,106.99,CUST_0152,United Kingdom
110793,SKU_6877,Apron,Kitchen,2,2025-10-15,50.1,CUST_1339,Spain
110793,SKU_6225,T-Shirt,Clothing,2,2025-10-15,7.79,CUST_1339,Spain
110793,SKU_5537,T-Shirt,Clothing,4,2025-10-15,7.51,CUST_1339,Spain
108681,SKU_3184,Calendar,Books,1,2025-10-15,10.17,CUST_1086,Germany
108440,SKU_7032,Wireless Mouse,Electronics,1,2025-10-15,60.57,CUST_1063,United Kingdom
108440,SKU_3320,Jacket,Clothing,4,2025-10-15,16.35,CUST_1063,United Kingdom
100959,SKU_2823,Socks,Clothing,1,2025-10-15,18.76,CUST_0112,Netherlands
109514,SKU_2126,Clock,Home,3,2025-10-15,55.89,CUST_1171,France
102338,SKU_1376,USB-C Hub,Electronics,5,2025-10-15,97.7,CUST_0289,Norway
102338,SKU_7485,Mug,Kitchen,5,2025-10-15,50.62,CUST_0289,Norway
102338,SKU_6426,Jeans,Clothing,2,2025-10-15,95.97,CUST_0289,Norway
102338,SKU_7047,USB-C Hub,Electronics,1,2025-10-15,138.84,CUST_0289,Norway
107538,SKU_5574,Socks,Clothing,5,2025-10-15,41.78,CUST_0939,Other
115714,SKU_9795,Sneakers,Clothing,2,2025-10-15,71.8,CUST_1927,United Kingdom
112968,SKU_9125,Jeans,Clothing,1,2025-10-15,169.35,CUST_1595,Germany
112968,SKU_8131,Vase,Home,2,2025-10-15,37.97,CUST_1595,Germany
112968,SKU_8224,Spatula Set,Kitchen,4,2025-10-15,111.68,CUST_1595,Germany
107538,SKU_5907,Mug,Kitchen,1,2025-10-15,73.91,CUST_0939,Other
112968,SKU_7839,Sketchbook,Books,4,2025-10-15,49.56,CUST_1595,Germany
107538,SKU_2765,Charger,Electronics,2,2025-10-15,129.46,CUST_0939,Other
107276,SKU_9023,Lamp,Home,2,2025-10-15,51.76,CUST_0910,Belgium
101536,SKU_3925,Rug,Home,3,2025-10-15,34.54,CUST_0186,United Kingdom
115688,SKU_1540,Keyboard,Electronics,3,2025-10-15,56.81,CUST_1923,Other
112557,SKU_1921,Monitor Arm,Electronics,4,2025-10-15,31.71,CUST_1546,Belgium
101469,SKU_7679,Cutting Board,Kitchen,2,2025-10-15,22.46,CUST_0178,Spain
101469,SKU_9246,Notebook,Books,1,2025-10-15,10.67,CUST_0178,Spain
112557,SKU_3440,Stickers,Books,5,2025-10-15,169.27,CUST_1546,Belgium
101469,SKU_1447,Calendar,Books,4,2025-10-15,11.16,CUST_0178,Spain
102206,SKU_1290,Calendar,Books,4,2025-10-15,11.21,CUST_0265,Netherlands
115010,SKU_1960,Mug,Kitchen,5,2025-10-15,49.31,CUST_1842,Italy
115010,SKU_9043,Pen Set,Books,3,2025-10-15,60.61,CUST_1842,Italy
102220,SKU_6423,Tea Set,Kitchen,2,2025-10-15,61.71,CUST_0269,United Kingdom
115010,SKU_7462,T-Shirt,Clothing,4,2025-10-15,9.31,CUST_1842,Italy
102184,SKU_6599,USB-C Hub,Electronics,1,2025-10-15,120.35,CUST_0259,United Kingdom
106210,SKU_3038,Laptop Stand,Electronics,3,2025-10-15,35.25,CUST_0781,France
115010,SKU_6059,Jeans,Clothing,2,2025-10-15,74.03,CUST_1842,Italy
109731,SKU_8438,Keyboard,Electronics,2,2025-10-15,59.69,CUST_1198,Spain
110394,SKU_4976,Clock,Home,4,2025-10-15,99.7,CUST_1294,Belgium
106680,SKU_8967,Mug,Kitchen,2,2025-10-15,35.79,CUST_0839,Italy
110960,SKU_9457,Wireless Mouse,Electronics,5,2025-10-15,136.39,CUST_1358,Sweden
107445,SKU_5341,Socks,Clothing,5,2025-10-15,24.5,CUST_0929,Other
101464,SKU_6884,Socks,Clothing,4,2025-10-15,28.77,CUST_0178,Spain
107794,SKU_9918,Headphones,Electronics,5,2025-10-15,7.78,CUST_0967,Spain
102220,SKU_1500,Frame,Home,1,2025-10-15,24.96,CUST_0269,United Kingdom
102220,SKU_7502,Cushion,Home,4,2025-10-15,46.18,CUST_0269,United Kingdom
110394,SKU_8044,Hoodie,Clothing,2,2025-10-15,147.2,CUST_1294,Belgium
107794,SKU_1870,Headphones,Electronics,1,2025-10-15,7.83,CUST_0967,Spain
112557,SKU_1019,Hoodie,Clothing,5,2025-10-15,145.16,CUST_1546,Belgium
101464,SKU_9916,Cap,Clothing,1,2025-10-15,26.07,CUST_0178,Spain
101464,SKU_9013,Lamp,Home,3,2025-10-15,51.94,CUST_0178,Spain
106680,SKU_3144,Notebook,Books,3,2025-10-15,8.5,CUST_0839,Italy
110960,SKU_8576,Jeans,Clothing,4,2025-10-15,141.23,CUST_1358,Sweden
112557,SKU_7275,Rug,Home,2,2025-10-15,39.93,CUST_1546,Belgium
102184,SKU_8671,Hoodie,Clothing,2,2025-10-15,129.37,CUST_0259,United Kingdom
112557,SKU_7775,T-Shirt,Clothing,1,2025-10-15,12.1,CUST_1546,Belgium
112557,SKU_5933,Clock,Home,1,2025-10-15,83.17,CUST_1546,Belgium
107794,SKU_5103,Vase,Home,1,2025-10-15,11.66,CUST_0967,Spain
110394,SKU_6737,Rug,Home,3,2025-10-15,44.22,CUST_1294,Belgium
110394,SKU_5943,USB-C Hub,Electronics,3,2025-10-15,148.32,CUST_1294,Belgium
102227,SKU_8785,Mug,Kitchen,5,2025-10-15,32.46,CUST_0272,United Kingdom
110394,SKU_2032,Notebook,Books,2,2025-10-15,16.98,CUST_1294,Belgium
102184,SKU_1665,Socks,Clothing,5,2025-10-15,29.14,CUST_0259,United Kingdom
107794,SKU_1696,Socks,Clothing,1,2025-10-15,19.06,CUST_0967,Spain
107445,SKU_5177,Spatula Set,Kitchen,3,2025-10-15,45.23,CUST_0929,Other
107445,SKU_3647,Lamp,Home,3,2025-10-15,34.65,CUST_0929,Other
112176,SKU_7146,Keyboard,Electronics,3,2025-10-15,60.62,CUST_1504,Netherlands
112176,SKU_1357,Spatula Set,Kitchen,4,2025-10-15,51.26,CUST_1504,Netherlands
107445,SKU_6317,Jeans,Clothing,3,2025-10-15,76.69,CUST_0929,Other
104302,SKU_4020,Pen Set,Books,4,2025-10-15,53.21,CUST_0523,United Kingdom
104445,SKU_7968,Cutting Board,Kitchen,3,2025-10-15,41.34,CUST_0541,Netherlands
104842,SKU_7259,Tea Set,Kitchen,1,2025-10-15,140.4,CUST_0591,United Kingdom
104445,SKU_6243,Tea Set,Kitchen,3,2025-10-15,130.99,CUST_0541,Netherlands
111082,SKU_7501,Jacket,Clothing,1,2025-10-15,20.14,CUST_1375,Germany
104445,SKU_5240,Bluetooth Speaker,Electronics,1,2025-10-15,138.77,CUST_0541,Netherlands
102368,SKU_5877,Candle Set,Home,5,2025-10-15,32.23,CUST_0291,France
112176,SKU_4653,Stickers,Books,4,2025-10-15,91.82,CUST_1504,Netherlands
110394,SKU_3687,Apron,Kitchen,3,2025-10-15,71.78,CUST_1294,Belgium
104666,SKU_3773,Spatula Set,Kitchen,1,2025-10-15,46.19,CUST_0573,Germany
109502,SKU_2850,Stickers,Books,3,2025-10-15,190.05,CUST_1170,Germany
106680,SKU_4919,Jeans,Clothing,5,2025-10-15,70.38,CUST_0839,Italy
104445,SKU_8484,USB-C Hub,Electronics,3,2025-10-15,131.86,CUST_0541,Netherlands
104926,SKU_3036,Laptop Stand,Electronics,1,2025-10-15,56.75,CUST_0607,France
104842,SKU_1882,Stickers,Books,2,2025-10-15,176.05,CUST_0591,United Kingdom
105295,SKU_7627,Tea Set,Kitchen,2,2025-10-15,53.97,CUST_0657,Belgium
104666,SKU_2043,Cap,Clothing,3,2025-10-15,19.67,CUST_0573,Germany
105375,SKU_1435,Monitor Arm,Electronics,2,2025-10-16,13.96,CUST_0670,Sweden
112055,SKU_1723,Cap,Clothing,4,2025-10-16,22.03,CUST_1491,United Kingdom
101803,SKU_2826,Mug,Kitchen,4,2025-10-16,44.45,CUST_0218,Spain
100529,SKU_7018,Pen Set,Books,4,2025-10-16,123.87,CUST_0061,United Kingdom
109604,SKU_2768,Calendar,Books,2,2025-10-16,9.64,CUST_1181,Belgium
112460,SKU_4657,Spatula Set,Kitchen,3,2025-10-16,48.89,CUST_1535,Netherlands
113681,SKU_3235,Monitor Arm,Electronics,1,2025-10-16,19.44,CUST_1671,Germany
100658,SKU_2461,Phone Case,Electronics,4,2025-10-16,86.37,CUST_0072,United Kingdom
112055,SKU_1124,Candle Set,Home,5,2025-10-16,40.23,CUST_1491,United Kingdom
109604,SKU_7157,Spatula Set,Kitchen,2,2025-10-16,42.93,CUST_1181,Belgium
109604,SKU_4725,Wireless Mouse,Electronics,5,2025-10-16,71.11,CUST_1181,Belgium
112460,SKU_4965,Monitor Arm,Electronics,3,2025-10-16,18.24,CUST_1535,Netherlands
109196,SKU_9927,Headphones,Electronics,1,2025-10-16,20.14,CUST_1139,France
100529,SKU_5652,Laptop Stand,Electronics,5,2025-10-16,64.39,CUST_0061,United Kingdom
100658,SKU_6968,Webcam,Electronics,3,2025-10-16,27.98,CUST_0072,United Kingdom
100529,SKU_2379,Webcam,Electronics,5,2025-10-16,40.61,CUST_0061,United Kingdom
109196,SKU_9254,Cushion,Home,1,2025-10-16,121.31,CUST_1139,France
105375,SKU_7811,Phone Case,Electronics,2,2025-10-16,37.47,CUST_0670,Sweden
103710,SKU_4371,Sneakers,Clothing,5,2025-10-16,42.11,CUST_0450,United Kingdom
100658,SKU_2235,Bluetooth Speaker,Electronics,4,2025-10-16,95.15,CUST_0072,United Kingdom
105462,SKU_9678,Stickers,Books,5,2025-10-16,160.14,CUST_0682,Belgium
109604,SKU_4408,Notebook,Books,2,2025-10-16,8.7,CUST_1181,Belgium
112055,SKU_4248,Monitor Arm,Electronics,1,2025-10-16,17.6,CUST_1491,United Kingdom
112460,SKU_1115,Bluetooth Speaker,Electronics,2,2025-10-16,96.4,CUST_1535,Netherlands
112460,SKU_6765,Keyboard,Electronics,5,2025-10-16,68.63,CUST_1535,Netherlands
113417,SKU_4711,Webcam,Electronics,3,2025-10-16,24.83,CUST_1638,France
109196,SKU_8146,Wireless Mouse,Electronics,1,2025-10-16,142.14,CUST_1139,France
113417,SKU_3586,Frame,Home,4,2025-10-16,33.51,CUST_1638,France
101818,SKU_4045,Phone Case,Electronics,2,2025-10-16,20.89,CUST_0220,United Kingdom
105462,SKU_5798,Cap,Clothing,2,2025-10-16,39.11,CUST_0682,Belgium
106568,SKU_9127,Candle Set,Home,4,2025-10-16,46.95,CUST_0828,United Kingdom
106568,SKU_6946,Candle Set,Home,1,2025-10-16,44.13,CUST_0828,United Kingdom
109629,SKU_3471,Candle Set,Home,4,2025-10-16,48.58,CUST_1182,United Kingdom
109629,SKU_7993,Wireless Mouse,Electronics,2,2025-10-16,69.71,CUST_1182,United Kingdom
100932,SKU_7260,Monitor Arm,Electronics,5,2025-10-16,49.97,CUST_0109,Sweden
100932,SKU_7387,Candle Set,Home,4,2025-10-16,81.3,CUST_0109,Sweden
109629,SKU_8484,Mug,Kitchen,2,2025-10-16,66.82,CUST_1182,United Kingdom
106265,SKU_3103,Notebook,Books,2,2025-10-16,22.78,CUST_0789,United Kingdom
109629,SKU_9098,Charger,Electronics,1,2025-10-16,58.85,CUST_1182,United Kingdom
100932,SKU_2750,Sketchbook,Books,2,2025-10-16,40.39,CUST_0109,Sweden
100932,SKU_6322,Sneakers,Clothing,4,2025-10-16,84.42,CUST_0109,Sweden
100932,SKU_5329,Stickers,Books,5,2025-10-16,172.08,CUST_0109,Sweden
106265,SKU_3615,Wireless Mouse,Electronics,2,2025-10-16,151.51,CUST_0789,United Kingdom
100748,SKU_7444,Candle Set,Home,5,2025-10-16,43.04,CUST_0087,Portugal
100748,SKU_5723,Socks,Clothing,3,2025-10-16,24.23,CUST_0087,Portugal
102556,SKU_4816,Vase,Home,4,2025-10-16,17.59,CUST_0312,Portugal
102556,SKU_5105,Pen Set,Books,4,2025-10-16,41.13,CUST_0312,Portugal
106078,SKU_4836,Apron,Kitchen,1,2025-10-16,35.77,CUST_0763,United Kingdom
106078,SKU_4678,T-Shirt,Clothing,1,2025-10-16,4.46,CUST_0763,United Kingdom
106078,SKU_5063,Laptop Stand,Electronics,3,2025-10-16,27.07,CUST_0763,United Kingdom
106078,SKU_4457,Jacket,Clothing,5,2025-10-16,13.23,CUST_0763,United Kingdom
106078,SKU_6843,Pen Set,Books,5,2025-10-16,40.63,CUST_0763,United Kingdom
100755,SKU_2714,Socks,Clothing,4,2025-10-16,26.19,CUST_0087,Portugal
100748,SKU_9250,Charger,Electronics,5,2025-10-16,71.98,CUST_0087,Portugal
100932,SKU_8547,Bluetooth Speaker,Electronics,5,2025-10-16,177.02,CUST_0109,Sweden
109629,SKU_8541,Lamp,Home,2,2025-10-16,44.82,CUST_1182,United Kingdom
103740,SKU_8461,Frame,Home,2,2025-10-16,39.73,CUST_0451,France
105462,SKU_9082,Webcam,Electronics,2,2025-10-16,32.08,CUST_0682,Belgium
105462,SKU_3661,Stickers,Books,5,2025-10-16,169.87,CUST_0682,Belgium
104844,SKU_6978,T-Shirt,Clothing,3,2025-10-16,3.89,CUST_0592,Other
109196,SKU_8142,Jeans,Clothing,1,2025-10-16,160.98,CUST_1139,France
109604,SKU_5216,Clock,Home,5,2025-10-16,63.98,CUST_1181,Belgium
103111,SKU_9323,Monitor Arm,Electronics,5,2025-10-16,44.58,CUST_0367,France
109196,SKU_2555,Calendar,Books,3,2025-10-16,19.95,CUST_1139,France
105462,SKU_3812,Jeans,Clothing,2,2025-10-16,121.07,CUST_0682,Belgium
103111,SKU_3435,Apron,Kitchen,2,2025-10-16,131.48,CUST_0367,France
103111,SKU_7505,Spatula Set,Kitchen,2,2025-10-16,117.61,CUST_0367,France
104844,SKU_9359,Cap,Clothing,5,2025-10-16,9.99,CUST_0592,Other
109604,SKU_9811,Jeans,Clothing,1,2025-10-16,66.96,CUST_1181,Belgium
102285,SKU_6074,Apron,Kitchen,3,2025-10-16,41.06,CUST_0285,Portugal
100658,SKU_9366,Laptop Stand,Electronics,5,2025-10-16,56.12,CUST_0072,United Kingdom
115490,SKU_3483,Vase,Home,1,2025-10-16,24.63,CUST_1893,Germany
104844,SKU_4441,Lamp,Home,3,2025-10-16,26.07,CUST_0592,Other
106568,SKU_1716,Cushion,Home,4,2025-10-16,60.61,CUST_0828,United Kingdom
106568,SKU_1336,Socks,Clothing,4,2025-10-16,37.02,CUST_0828,United Kingdom
106568,SKU_6222,Jacket,Clothing,3,2025-10-16,29.98,CUST_0828,United Kingdom
111740,SKU_5705,Cutting Board,Kitchen,1,2025-10-16,29.11,CUST_1454,Spain
111740,SKU_3961,T-Shirt,Clothing,2,2025-10-16,8.45,CUST_1454,Spain
109492,SKU_4568,Cap,Clothing,1,2025-10-16,36.62,CUST_1170,Germany
106568,SKU_5720,Jeans,Clothing,5,2025-10-16,101.13,CUST_0828,United Kingdom
106568,SKU_9476,Calendar,Books,5,2025-10-16,14.93,CUST_0828,United Kingdom
100658,SKU_7550,Calendar,Books,5,2025-10-16,15.37,CUST_0072,United Kingdom
101803,SKU_6322,Webcam,Electronics,3,2025-10-16,21.31,CUST_0218,Spain
103111,SKU_5759,Rug,Home,5,2025-10-16,73.79,CUST_0367,France
101803,SKU_1036,Pen Set,Books,2,2025-10-16,64.59,CUST_0218,Spain
110829,SKU_2118,Frame,Home,2,2025-10-16,27.55,CUST_1343,United Kingdom
110829,SKU_7303,Sneakers,Clothing,4,2025-10-16,19.09,CUST_1343,United Kingdom
110829,SKU_2824,Jacket,Clothing,3,2025-10-16,17.43,CUST_1343,United Kingdom
103710,SKU_6901,T-Shirt,Clothing,4,2025-10-16,11.0,CUST_0450,United Kingdom
103710,SKU_5640,Mug,Kitchen,2,2025-10-16,65.87,CUST_0450,United Kingdom
106121,SKU_2310,T-Shirt,Clothing,5,2025-10-16,8.04,CUST_0769,Spain
107475,SKU_3180,Lamp,Home,5,2025-10-16,55.26,CUST_0931,Germany
107475,SKU_8676,Sketchbook,Books,4,2025-10-16,29.62,CUST_0931,Germany
107475,SKU_1394,Mug,Kitchen,3,2025-10-16,57.26,CUST_0931,Germany
101329,SKU_3588,Spatula Set,Kitchen,2,2025-10-16,62.74,CUST_0162,Spain
103895,SKU_6266,Webcam,Electronics,1,2025-10-16,42.29,CUST_0472,United Kingdom
106121,SKU_9190,Keyboard,Electronics,2,2025-10-16,60.73,CUST_0769,Spain
106121,SKU_3823,Sneakers,Clothing,5,2025-10-16,39.46,CUST_0769,Spain
106121,SKU_5210,Clock,Home,2,2025-10-16,63.08,CUST_0769,Spain
103895,SKU_6201,Cap,Clothing,2,2025-10-16,40.27,CUST_0472,United Kingdom
101803,SKU_4390,Phone Case,Electronics,5,2025-10-16,57.66,CUST_0218,Spain
110407,SKU_1196,Cap,Clothing,1,2025-10-16,22.13,CUST_1295,Netherlands
106121,SKU_2642,Phone Case,Electronics,2,2025-10-16,57.56,CUST_0769,Spain
101543,SKU_5369,Sketchbook,Books,3,2025-10-16,27.29,CUST_0186,United Kingdom
110407,SKU_6955,Apron,Kitchen,1,2025-10-16,54.45,CUST_1295,Netherlands
107475,SKU_1284,Monitor Arm,Electronics,5,2025-10-16,24.42,CUST_0931,Germany
103710,SKU_9343,Phone Case,Electronics,5,2025-10-16,75.74,CUST_0450,United Kingdom
113605,SKU_8890,Cap,Clothing,3,2025-10-16,47.74,CUST_1664,United Kingdom
113052,SKU_3708,Cutting Board,Kitchen,4,2025-10-16,35.67,CUST_1597,Portugal
109196,SKU_7112,Phone Case,Electronics,1,2025-10-16,140.48,CUST_1139,France
113052,SKU_1348,Candle Set,Home,2,2025-10-16,50.54,CUST_1597,Portugal
110829,SKU_8854,Headphones,Electronics,4,2025-10-16,9.66,CUST_1343,United Kingdom
100661,SKU_2924,Sneakers,Clothing,2,2025-10-16,38.77,CUST_0072,United Kingdom
100661,SKU_3677,Wireless Mouse,Electronics,2,2025-10-16,100.98,CUST_0072,United Kingdom
100661,SKU_1421,Cutting Board,Kitchen,3,2025-10-16,29.88,CUST_0072,United Kingdom
100661,SKU_8120,Keyboard,Electronics,1,2025-10-16,81.18,CUST_0072,United Kingdom
100661,SKU_9160,Hoodie,Clothing,5,2025-10-16,121.11,CUST_0072,United Kingdom
100661,SKU_4950,Jacket,Clothing,1,2025-10-16,29.3,CUST_0072,United Kingdom
106265,SKU_7740,T-Shirt,Clothing,3,2025-10-16,14.59,CUST_0789,United Kingdom
114980,SKU_9978,Wireless Mouse,Electronics,2,2025-10-16,58.75,CUST_1840,Italy
101835,SKU_9594,Cutting Board,Kitchen,1,2025-10-16,13.96,CUST_0226,United Kingdom
111875,SKU_7691,Sneakers,Clothing,4,2025-10-16,25.23,CUST_1467,Italy
111875,SKU_3700,Wireless Mouse,Electronics,5,2025-10-16,57.97,CUST_1467,Italy
111875,SKU_8664,Cap,Clothing,4,2025-10-16,18.13,CUST_1467,Italy
111875,SKU_1240,Pen Set,Books,2,2025-10-16,42.24,CUST_1467,Italy
103270,SKU_8850,Wireless Mouse,Electronics,5,2025-10-16,36.45,CUST_0385,United Kingdom
106225,SKU_3884,Webcam,Electronics,2,2025-10-16,17.7,CUST_0781,France
101818,SKU_2794,Cap,Clothing,3,2025-10-16,10.91,CUST_0220,United Kingdom
106225,SKU_1510,Cushion,Home,1,2025-10-16,44.61,CUST_0781,France
100784,SKU_5422,Socks,Clothing,2,2025-10-16,18.82,CUST_0089,United Kingdom
103994,SKU_5864,Headphones,Electronics,1,2025-10-16,11.99,CUST_0481,United Kingdom
103710,SKU_6633,Socks,Clothing,1,2025-10-16,28.95,CUST_0450,United Kingdom
110829,SKU_2465,Webcam,Electronics,4,2025-10-16,15.18,CUST_1343,United Kingdom
113052,SKU_8319,Cutting Board,Kitchen,5,2025-10-16,31.1,CUST_1597,Portugal
111680,SKU_6141,Phone Case,Electronics,4,2025-10-16,53.07,CUST_1447,United Kingdom
113052,SKU_1518,Wireless Mouse,Electronics,5,2025-10-16,124.06,CUST_1597,Portugal
113605,SKU_1144,Tea Set,Kitchen,5,2025-10-16,191.32,CUST_1664,United Kingdom
110829,SKU_5485,Mug,Kitchen,1,2025-10-16,33.32,CUST_1343,United Kingdom
114732,SKU_6925,T-Shirt,Clothing,1,2025-10-16,5.51,CUST_1807,United Kingdom
100658,SKU_8432,Webcam,Electronics,3,2025-10-16,25.79,CUST_0072,United Kingdom
103860,SKU_9787,Cushion,Home,4,2025-10-16,37.28,CUST_0468,United Kingdom
100658,SKU_7575,Headphones,Electronics,4,2025-10-16,16.06,CUST_0072,United Kingdom
100658,SKU_3509,Monitor Arm,Electronics,5,2025-10-16,28.7,CUST_0072,United Kingdom
113681,SKU_8721,Cap,Clothing,4,2025-10-16,19.96,CUST_1671,Germany
114732,SKU_2536,Cushion,Home,3,2025-10-16,38.08,CUST_1807,United Kingdom
113681,SKU_9714,Cushion,Home,4,2025-10-16,52.21,CUST_1671,Germany
113681,SKU_5714,Stickers,Books,1,2025-10-16,84.03,CUST_1671,Germany
114732,SKU_9953,Laptop Stand,Electronics,2,2025-10-16,31.3,CUST_1807,United Kingdom
100658,SKU_4016,Pen Set,Books,5,2025-10-16,64.19,CUST_0072,United Kingdom
113326,SKU_6338,Webcam,Electronics,4,2025-10-16,29.8,CUST_1636,United Kingdom
106307,SKU_5875,Clock,Home,3,2025-10-16,54.14,CUST_0791,Spain
101803,SKU_3864,Mug,Kitchen,5,2025-10-16,46.34,CUST_0218,Spain
106335,SKU_7403,Wireless Mouse,Electronics,3,2025-10-16,33.6,CUST_0797,France
100268,SKU_5301,Sketchbook,Books,3,2025-10-17,49.25,CUST_0033,United Kingdom
101366,SKU_6570,Jacket,Clothing,3,2025-10-17,55.2,CUST_0166,United Kingdom
101366,SKU_4822,Frame,Home,2,2025-10-17,78.97,CUST_0166,United Kingdom
113687,SKU_8678,Charger,Electronics,3,2025-10-17,59.12,CUST_1674,France
113687,SKU_1050,Spatula Set,Kitchen,3,2025-10-17,43.62,CUST_1674,France
101366,SKU_3361,Bluetooth Speaker,Electronics,5,2025-10-17,167.2,CUST_0166,United Kingdom
101366,SKU_4853,Rug,Home,5,2025-10-17,73.98,CUST_0166,United Kingdom
113687,SKU_3649,Bluetooth Speaker,Electronics,4,2025-10-17,79.9,CUST_1674,France
109736,SKU_5596,Monitor Arm,Electronics,3,2025-10-17,21.41,CUST_1199,Portugal
116321,SKU_6316,Keyboard,Electronics,1,2025-10-17,55.32,CUST_2000,United Kingdom
101798,SKU_7002,Charger,Electronics,3,2025-10-17,49.54,CUST_0216,Italy
101366,SKU_6333,Spatula Set,Kitchen,1,2025-10-17,112.4,CUST_0166,United Kingdom
101418,SKU_5356,Jacket,Clothing,2,2025-10-17,16.77,CUST_0170,Spain
101366,SKU_6398,Spatula Set,Kitchen,5,2025-10-17,136.39,CUST_0166,United Kingdom
101418,SKU_7024,Lamp,Home,2,2025-10-17,27.88,CUST_0170,Spain
113914,SKU_8531,Webcam,Electronics,3,2025-10-17,13.86,CUST_1701,Portugal
109504,SKU_6732,Sneakers,Clothing,1,2025-10-17,69.79,CUST_1170,Germany
109504,SKU_5119,Spatula Set,Kitchen,1,2025-10-17,91.83,CUST_1170,Germany
109504,SKU_6536,Cushion,Home,5,2025-10-17,104.08,CUST_1170,Germany
109504,SKU_6297,Jeans,Clothing,5,2025-10-17,178.38,CUST_1170,Germany
104524,SKU_7299,Keyboard,Electronics,3,2025-10-17,149.17,CUST_0547,United Kingdom
100786,SKU_5424,Bluetooth Speaker,Electronics,1,2025-10-17,63.21,CUST_0091,United Kingdom
100786,SKU_5560,Headphones,Electronics,5,2025-10-17,7.72,CUST_0091,United Kingdom
112075,SKU_3164,Sneakers,Clothing,4,2025-10-17,49.19,CUST_1495,France
101418,SKU_5183,Monitor Arm,Electronics,1,2025-10-17,16.34,CUST_0170,Spain
104524,SKU_6313,Headphones,Electronics,3,2025-10-17,25.76,CUST_0547,United Kingdom
100374,SKU_4948,Spatula Set,Kitchen,5,2025-10-17,29.83,CUST_0043,Other
104260,SKU_4653,Vase,Home,3,2025-10-17,46.02,CUST_0518,United Kingdom
101418,SKU_1117,Jacket,Clothing,4,2025-10-17,16.33,CUST_0170,Spain
101366,SKU_8037,Monitor Arm,Electronics,2,2025-10-17,45.72,CUST_0166,United Kingdom
100374,SKU_5921,Phone Case,Electronics,4,2025-10-17,52.84,CUST_0043,Other
101418,SKU_9698,Apron,Kitchen,5,2025-10-17,42.22,CUST_0170,Spain
100374,SKU_1471,USB-C Hub,Electronics,1,2025-10-17,66.25,CUST_0043,Other
101366,SKU_9343,T-Shirt,Clothing,1,2025-10-17,16.76,CUST_0166,United Kingdom
104524,SKU_9051,Phone Case,Electronics,4,2025-10-17,135.23,CUST_0547,United Kingdom
113061,SKU_6720,Charger,Electronics,5,2025-10-17,95.36,CUST_1597,Portugal
107889,SKU_9117,Tea Set,Kitchen,2,2025-10-17,47.17,CUST_0981,Portugal
104524,SKU_1023,Bluetooth Speaker,Electronics,2,2025-10-17,174.7,CUST_0547,United Kingdom
107889,SKU_2226,Mug,Kitchen,5,2025-10-17,28.39,CUST_0981,Portugal
115555,SKU_3483,Cushion,Home,5,2025-10-17,53.17,CUST_1899,United Kingdom
104669,SKU_1321,Apron,Kitchen,1,2025-10-17,53.49,CUST_0573,Germany
110595,SKU_2747,Frame,Home,4,2025-10-17,84.82,CUST_1311,United Kingdom
110595,SKU_8344,Sneakers,Clothing,1,2025-10-17,80.6,CUST_1311,United Kingdom
107889,SKU_2673,Jacket,Clothing,4,2025-10-17,14.33,CUST_0981,Portugal
110595,SKU_8995,Wireless Mouse,Electronics,2,2025-10-17,176.55,CUST_1311,United Kingdom
104524,SKU_7070,Jeans,Clothing,5,2025-10-17,151.96,CUST_0547,United Kingdom
115555,SKU_9751,Sketchbook,Books,2,2025-10-17,19.87,CUST_1899,United Kingdom
110595,SKU_6114,Calendar,Books,2,2025-10-17,26.26,CUST_1311,United Kingdom
115555,SKU_8780,Vase,Home,4,2025-10-17,15.22,CUST_1899,United Kingdom
112329,SKU_8068,Charger,Electronics,1,2025-10-17,117.18,CUST_1520,Portugal
100268,SKU_7966,Charger,Electronics,4,2025-10-17,135.06,CUST_0033,United Kingdom
112329,SKU_3360,Stickers,Books,2,2025-10-17,133.42,CUST_1520,Portugal
113061,SKU_7388,Rug,Home,1,2025-10-17,50.3,CUST_1597,Portugal
113061,SKU_8555,Webcam,Electronics,4,2025-10-17,31.02,CUST_1597,Portugal
113061,SKU_4053,Keyboard,Electronics,3,2025-10-17,77.69,CUST_1597,Portugal
116321,SKU_8032,Cushion,Home,3,2025-10-17,46.11,CUST_2000,United Kingdom
112329,SKU_6537,Headphones,Electronics,4,2025-10-17,17.3,CUST_1520,Portugal
101798,SKU_1499,Jeans,Clothing,4,2025-10-17,55.06,CUST_0216,Italy
104524,SKU_2771,Stickers,Books,4,2025-10-17,190.05,CUST_0547,United Kingdom
112377,SKU_7360,Calendar,Books,1,2025-10-17,19.63,CUST_1520,Portugal
101798,SKU_4673,Frame,Home,4,2025-10-17,21.14,CUST_0216,Italy
