CustomerID,Recency,Frequency,Total_Items,Monetary,Avg_Order_Value,Cluster,Cluster_Name
CUST_1270,1,28,468,40461.66,1445.0592857142858,1,VIP
CUST_1271,46,4,18,723.0200000000001,180.75500000000002,2,Dormant
CUST_1272,42,8,52,1860.44,232.555,2,Dormant
CUST_1273,78,5,41,1274.57,254.914,2,Dormant
CUST_1274,31,3,16,572.1,190.70000000000002,2,Dormant
CUST_1275,238,1,1,17.86,17.86,0,At Risk / Lost
CUST_1276,25,5,37,1369.05,273.81,3,Standard
CUST_1277,148,4,23,790.8800000000001,197.72000000000003,2,Dormant
CUST_1278,12,5,16,1009.45,201.89000000000001,3,Standard
CUST_1279,5,23,128,4060.9100000000003,176.5613043478261,1,VIP
CUST_1280,148,2,15,573.98,286.99,0,At Risk / Lost
CUST_1281,115,3,15,422.86,140.95333333333335,2,Dormant
CUST_1282,31,3,23,855.4000000000001,285.1333333333334,2,Dormant
CUST_1283,15,16,158,8405.18,525.32375,1,VIP
CUST_1284,83,3,38,976.6000000000001,325.53333333333336,2,Dormant
CUST_1285,18,9,97,2964.3,329.3666666666667,3,Standard
CUST_1286,84,4,23,441.26,110.315,2,Dormant
CUST_1287,8,19,134,5464.09,287.5836842105263,1,VIP
CUST_1288,52,5,29,938.02,187.60399999999998,2,Dormant
CUST_1289,37,12,125,3694.0100000000007,307.8341666666667,1,VIP
CUST_1290,10,13,140,6192.71,476.3623076923077,1,VIP
CUST_1291,8,7,64,2232.91,318.9871428571428,3,Standard
CUST_1292,123,1,12,234.29999999999998,234.29999999999998,0,At Risk / Lost
CUST_1293,66,5,18,334.81,66.962,2,Dormant
CUST_1294,13,21,347,25387.329999999998,1208.9204761904762,1,VIP
CUST_1295,76,4,29,1422.2500000000005,355.5625000000001,2,Dormant
CUST_1296,153,1,2,26.78,26.78,0,At Risk / Lost
CUST_1297,9,20,103,6898.26,344.913,1,VIP
CUST_1298,342,1,8,199.66999999999996,199.66999999999996,0,At Risk / Lost
CUST_1299,38,18,143,6842.0,380.1111111111111,1,VIP
CUST_1300,65,3,25,565.3100000000001,188.4366666666667,2,Dormant
CUST_1301,1,3,22,765.51,255.17,3,Standard
CUST_1302,21,3,3,65.02000000000001,21.673333333333336,3,Standard
CUST_1303,16,7,21,728.46,104.0657142857143,3,Standard
CUST_1304,21,7,21,787.29,112.47,3,Standard
CUST_1305,210,2,11,210.75,105.375,0,At Risk / Lost
CUST_1306,8,57,1145,121642.2,2134.073684210526,1,VIP
CUST_1307,26,22,184,8754.41,397.9277272727273,1,VIP
CUST_1308,22,23,207,9227.680000000002,401.20347826086964,1,VIP
CUST_1309,10,6,39,1582.7600000000002,263.79333333333335,3,Standard
CUST_1310,15,6,15,266.57,44.428333333333335,3,Standard
CUST_1311,41,26,266,23988.850000000002,922.648076923077,1,VIP
CUST_1312,25,5,28,1294.23,258.846,3,Standard
CUST_1313,186,4,22,1391.12,347.78,2,Dormant
CUST_1314,24,14,105,3614.51,258.17928571428575,1,VIP
CUST_1315,80,1,1,23.45,23.45,0,At Risk / Lost
CUST_1316,32,14,153,4722.53,337.3235714285714,1,VIP
CUST_1317,22,22,154,7911.97,359.635,1,VIP
CUST_1318,49,5,22,776.3399999999999,155.26799999999997,2,Dormant
CUST_1319,63,4,22,663.37,165.8425,2,Dormant
CUST_1320,156,6,38,926.66,154.44333333333333,2,Dormant
CUST_1321,79,1,4,50.88,50.88,0,At Risk / Lost
CUST_1322,361,1,4,247.98000000000002,247.98000000000002,0,At Risk / Lost
CUST_1323,61,7,54,2804.1,400.5857142857143,2,Dormant
CUST_1324,28,5,34,991.85,198.37,2,Dormant
CUST_1325,6,2,4,61.89,30.945,3,Standard
CUST_1326,343,1,8,193.68,193.68,0,At Risk / Lost
CUST_1327,7,7,44,1169.1,167.0142857142857,3,Standard
CUST_1328,309,1,7,123.07,123.07,0,At Risk / Lost
CUST_1329,25,7,22,735.99,105.14142857142858,3,Standard
CUST_1330,9,39,407,38940.990000000005,998.4869230769232,1,VIP
CUST_1331,49,2,15,494.71999999999997,247.35999999999999,2,Dormant
CUST_1332,104,5,19,461.63,92.326,2,Dormant
CUST_1333,71,6,29,516.26,86.04333333333334,2,Dormant
CUST_1334,218,1,4,171.44,171.44,0,At Risk / Lost
CUST_1335,245,1,4,23.64,23.64,0,At Risk / Lost
CUST_1336,35,5,33,1269.25,253.85,2,Dormant
CUST_1337,23,2,14,678.0699999999999,339.03499999999997,3,Standard
CUST_1338,104,1,2,73.05,73.05,0,At Risk / Lost
CUST_1339,25,10,77,2651.4700000000003,265.14700000000005,1,VIP
CUST_1340,352,1,2,115.46,115.46,0,At Risk / Lost
CUST_1341,18,5,44,1822.98,364.596,3,Standard
CUST_1342,60,20,406,24017.34,1200.867,1,VIP
CUST_1343,7,21,223,7430.21,353.8195238095238,1,VIP
CUST_1344,203,3,14,320.26,106.75333333333333,0,At Risk / Lost
CUST_1345,347,1,7,243.24,243.24,0,At Risk / Lost
CUST_1346,360,1,6,266.64,266.64,0,At Risk / Lost
CUST_1347,44,4,10,187.67999999999998,46.919999999999995,2,Dormant
CUST_1348,5,4,34,1574.0,393.5,3,Standard
CUST_1349,3,17,148,6427.49,378.0876470588235,1,VIP
CUST_1350,323,1,2,149.96,149.96,0,At Risk / Lost
CUST_1351,18,1,9,486.95,486.95,3,Standard
CUST_1352,350,1,2,95.25999999999999,95.25999999999999,0,At Risk / Lost
CUST_1353,34,5,15,301.69,60.338,2,Dormant
CUST_1354,3,23,206,7528.6,327.33043478260873,1,VIP
CUST_1355,47,4,15,481.62,120.405,2,Dormant
CUST_1356,17,11,60,1973.7499999999998,179.43181818181816,3,Standard
CUST_1357,110,3,12,347.96,115.98666666666666,2,Dormant
CUST_1358,34,48,519,46506.31,968.8814583333333,1,VIP
CUST_1359,98,2,9,246.74,123.37,0,At Risk / Lost
CUST_1360,14,7,49,2876.47,410.9242857142857,3,Standard
CUST_1361,328,4,13,475.83,118.9575,2,Dormant
CUST_1362,249,1,5,208.12,208.12,0,At Risk / Lost
CUST_1363,11,19,187,7847.949999999999,413.04999999999995,1,VIP
CUST_1364,49,4,11,455.21000000000004,113.80250000000001,2,Dormant
CUST_1365,123,5,31,972.4699999999999,194.49399999999997,2,Dormant
CUST_1366,49,7,29,770.01,110.00142857142858,2,Dormant
CUST_1367,4,48,778,72766.53,1515.969375,1,VIP
CUST_1368,39,1,10,750.51,750.51,2,Dormant
CUST_1369,157,1,3,87.30000000000001,87.30000000000001,0,At Risk / Lost
CUST_1370,125,1,3,87.42,87.42,0,At Risk / Lost
CUST_1371,295,1,5,140.1,140.1,0,At Risk / Lost
CUST_1372,158,1,8,128.38,128.38,0,At Risk / Lost
CUST_1373,38,6,73,2092.94,348.8233333333333,2,Dormant
CUST_1374,53,4,32,835.63,208.9075,2,Dormant
CUST_1375,4,16,141,5495.79,343.486875,1,VIP
CUST_1376,49,4,22,1162.3,290.575,2,Dormant
CUST_1377,42,9,51,1643.25,182.58333333333334,2,Dormant
CUST_1378,110,3,18,613.23,204.41,2,Dormant
CUST_1379,12,17,178,7155.36,420.9035294117647,1,VIP
CUST_1380,136,7,54,2210.45,315.7785714285714,2,Dormant
CUST_1381,48,7,22,562.47,80.35285714285715,2,Dormant
CUST_1382,44,1,5,24.049999999999997,24.049999999999997,0,At Risk / Lost
CUST_1383,178,3,14,361.94000000000005,120.64666666666669,0,At Risk / Lost
CUST_1384,5,41,826,59264.59,1445.4778048780488,1,VIP
CUST_1385,96,5,32,1187.75,237.55,2,Dormant
CUST_1386,329,1,3,115.26,115.26,0,At Risk / Lost
CUST_1387,78,4,25,546.13,136.5325,2,Dormant
CUST_1388,122,4,21,406.3,101.575,2,Dormant
CUST_1389,36,4,17,789.9200000000001,197.48000000000002,2,Dormant
CUST_1390,164,1,8,165.97,165.97,0,At Risk / Lost
CUST_1391,20,6,20,439.56,73.26,3,Standard
CUST_1392,85,5,29,707.3999999999999,141.47999999999996,2,Dormant
CUST_1393,42,6,28,1116.55,186.09166666666667,2,Dormant
CUST_1394,251,2,4,102.86,51.43,0,At Risk / Lost
CUST_1395,185,1,4,107.88,107.88,0,At Risk / Lost
CUST_1396,43,5,40,875.2900000000001,175.05800000000002,2,Dormant
CUST_1397,30,21,145,6475.88,308.3752380952381,1,VIP
CUST_1398,311,1,2,46.96,46.96,0,At Risk / Lost
CUST_1399,39,3,10,365.07,121.69,2,Dormant
CUST_1400,26,1,3,14.16,14.16,0,At Risk / Lost
CUST_1401,89,1,11,244.11,244.11,0,At Risk / Lost
CUST_1402,118,3,17,852.5899999999999,284.19666666666666,2,Dormant
CUST_1403,12,4,29,921.9399999999999,230.48499999999999,3,Standard
CUST_1404,89,4,18,661.34,165.335,2,Dormant
CUST_1405,35,6,22,469.29,78.215,2,Dormant
CUST_1406,3,35,530,46995.19,1342.7197142857144,1,VIP
CUST_1407,205,1,15,425.22,425.22,0,At Risk / Lost
CUST_1408,94,3,10,150.36,50.120000000000005,0,At Risk / Lost
CUST_1409,153,1,3,140.94,140.94,0,At Risk / Lost
CUST_1410,238,1,8,221.12,221.12,0,At Risk / Lost
CUST_1411,25,21,146,4661.259999999999,221.96476190476187,1,VIP
CUST_1412,147,3,15,607.38,202.46,2,Dormant
CUST_1413,9,17,183,8012.420000000002,471.3188235294119,1,VIP
CUST_1414,47,6,22,1071.4099999999999,178.5683333333333,2,Dormant
CUST_1415,253,1,7,306.87,306.87,0,At Risk / Lost
CUST_1416,8,7,33,594.0699999999999,84.86714285714285,3,Standard
CUST_1417,4,21,174,13765.15,655.4833333333333,1,VIP
CUST_1418,50,1,5,170.25,170.25,0,At Risk / Lost
CUST_1419,4,46,542,32086.36,697.5295652173913,1,VIP
CUST_1420,97,5,19,815.74,163.148,2,Dormant
CUST_1421,86,1,5,133.9,133.9,0,At Risk / Lost
CUST_1422,146,1,2,23.7,23.7,0,At Risk / Lost
CUST_1423,21,6,23,445.06,74.17666666666666,3,Standard
CUST_1424,89,10,72,2384.7300000000005,238.47300000000004,2,Dormant
CUST_1425,22,22,143,9463.84,430.17454545454547,1,VIP
CUST_1426,29,7,30,915.2,130.74285714285716,2,Dormant
CUST_1427,156,3,15,366.53999999999996,122.17999999999999,2,Dormant
CUST_1428,20,23,235,11670.73,507.42304347826087,1,VIP
CUST_1429,15,32,557,41336.41,1291.7628125,1,VIP
CUST_1430,18,12,89,2656.31,221.35916666666665,1,VIP
CUST_1431,98,1,6,329.13,329.13,0,At Risk / Lost
CUST_1432,25,23,244,8173.9,355.38695652173914,1,VIP
CUST_1433,355,1,4,232.84,232.84,0,At Risk / Lost
CUST_1434,10,18,104,3576.6200000000003,198.70111111111112,1,VIP
CUST_1435,87,6,58,1781.6399999999999,296.94,2,Dormant
CUST_1436,66,2,22,876.3499999999999,438.17499999999995,2,Dormant
CUST_1437,21,1,4,158.18,158.18,0,At Risk / Lost
CUST_1438,216,1,12,167.76999999999998,167.76999999999998,0,At Risk / Lost
CUST_1439,252,1,2,75.21,75.21,0,At Risk / Lost
CUST_1440,5,24,257,11176.490000000002,465.6870833333334,1,VIP
CUST_1441,99,5,57,1519.0100000000002,303.802,2,Dormant
CUST_1442,16,2,4,208.23,104.115,3,Standard
CUST_1443,19,2,10,278.0,139.0,3,Standard
CUST_1444,284,1,6,123.57000000000001,123.57000000000001,0,At Risk / Lost
CUST_1445,49,1,4,121.56,121.56,0,At Risk / Lost
CUST_1446,24,14,105,5675.25,405.375,1,VIP
CUST_1447,41,17,95,4190.87,246.52176470588233,1,VIP
CUST_1448,44,20,233,13712.31,685.6155,1,VIP
CUST_1449,29,1,14,266.32,266.32,0,At Risk / Lost
CUST_1450,55,4,30,1279.1299999999999,319.78249999999997,2,Dormant
CUST_1451,14,10,91,4627.450000000001,462.74500000000006,1,VIP
CUST_1452,214,1,1,15.31,15.31,0,At Risk / Lost
CUST_1453,65,4,22,500.59,125.1475,2,Dormant
CUST_1454,1,19,137,7020.25,369.4868421052632,1,VIP
CUST_1455,142,7,51,2205.25,315.0357142857143,2,Dormant
CUST_1456,100,3,34,1623.6100000000001,541.2033333333334,2,Dormant
CUST_1457,255,1,3,32.92,32.92,0,At Risk / Lost
CUST_1458,19,4,10,211.04,52.76,3,Standard
CUST_1459,23,21,253,8635.279999999999,411.20380952380947,1,VIP
CUST_1460,7,4,9,498.89,124.7225,3,Standard
CUST_1461,1,42,902,98330.79999999999,2341.2095238095235,1,VIP
CUST_1462,174,2,11,311.79999999999995,155.89999999999998,0,At Risk / Lost
CUST_1463,305,4,12,203.14,50.785,0,At Risk / Lost
CUST_1464,28,7,56,1469.74,209.96285714285713,2,Dormant
CUST_1465,24,9,97,3685.89,409.5433333333333,1,VIP
CUST_1466,8,21,149,8101.32,385.77714285714285,1,VIP
CUST_1467,30,13,139,4910.200000000001,377.70769230769235,1,VIP
CUST_1468,31,3,26,482.51,160.83666666666667,2,Dormant
CUST_1469,2,19,99,6149.899999999999,323.678947368421,1,VIP
CUST_1470,18,40,415,35351.7,883.7924999999999,1,VIP
CUST_1471,236,1,5,166.05,166.05,0,At Risk / Lost
CUST_1472,65,3,14,406.64,135.54666666666665,2,Dormant
CUST_1473,78,6,24,1275.39,212.56500000000003,2,Dormant
CUST_1474,19,3,9,256.14,85.38,3,Standard
CUST_1475,41,7,58,1304.22,186.31714285714287,2,Dormant
CUST_1476,24,11,97,5539.01,503.54636363636365,1,VIP
CUST_1477,3,5,16,615.3,123.05999999999999,3,Standard
CUST_1478,16,5,53,1698.8700000000001,339.774,3,Standard
CUST_1479,132,1,11,267.53999999999996,267.53999999999996,0,At Risk / Lost
CUST_1480,24,16,171,9544.88,596.555,1,VIP
CUST_1481,291,1,3,107.39999999999999,107.39999999999999,0,At Risk / Lost
CUST_1482,194,1,9,334.28,334.28,0,At Risk / Lost
CUST_1483,57,4,31,1000.41,250.1025,2,Dormant
CUST_1484,52,1,7,264.82,264.82,0,At Risk / Lost
CUST_1485,48,6,16,739.1600000000001,123.19333333333334,2,Dormant
CUST_1486,89,13,143,5218.82,401.4476923076923,2,Dormant
CUST_1487,13,1,4,291.48,291.48,3,Standard
CUST_1488,46,3,24,951.58,317.1933333333333,2,Dormant
CUST_1489,53,7,59,2588.8699999999994,369.83857142857136,2,Dormant
CUST_1490,323,1,5,60.949999999999996,60.949999999999996,0,At Risk / Lost
CUST_1491,6,24,193,8123.05,338.4604166666667,1,VIP
CUST_1492,9,4,27,1346.6100000000001,336.65250000000003,3,Standard
CUST_1493,202,1,2,70.43,70.43,0,At Risk / Lost
CUST_1494,38,3,20,405.04999999999995,135.01666666666665,2,Dormant
CUST_1495,1,54,390,24992.509999999995,462.8242592592592,1,VIP
CUST_1496,73,5,21,1083.17,216.63400000000001,2,Dormant
CUST_1497,5,7,32,990.78,141.54,3,Standard
CUST_1498,150,1,1,12.91,12.91,0,At Risk / Lost
CUST_1499,15,13,139,5199.5199999999995,399.96307692307687,1,VIP
CUST_1500,14,7,26,955.4900000000001,136.49857142857144,3,Standard
CUST_1501,169,3,13,237.32999999999998,79.11,0,At Risk / Lost
CUST_1502,118,5,30,760.0600000000001,152.012,2,Dormant
CUST_1503,4,8,60,1985.2099999999998,248.15124999999998,3,Standard
CUST_1504,29,20,243,12443.9,622.1949999999999,1,VIP
CUST_1505,267,1,5,120.1,120.1,0,At Risk / Lost
CUST_1506,20,6,45,844.8000000000001,140.8,3,Standard
CUST_1507,17,14,118,4833.71,345.265,1,VIP
CUST_1508,355,1,3,195.88,195.88,0,At Risk / Lost
CUST_1509,17,19,111,4827.63,254.08578947368423,1,VIP
CUST_1510,14,22,185,8292.76,376.94363636363636,1,VIP
CUST_1511,286,1,5,260.5,260.5,0,At Risk / Lost
CUST_1512,208,1,4,234.12,234.12,0,At Risk / Lost
CUST_1513,49,6,45,1822.8700000000001,303.81166666666667,2,Dormant
CUST_1514,314,2,11,260.94,130.47,0,At Risk / Lost
CUST_1515,37,4,14,670.8699999999999,167.71749999999997,2,Dormant
CUST_1516,57,7,20,861.93,123.13285714285713,2,Dormant
CUST_1517,1,19,136,5744.64,302.3494736842105,1,VIP
CUST_1518,173,3,12,566.51,188.83666666666667,2,Dormant
CUST_1519,2,23,136,7612.71,330.98739130434785,1,VIP
CUST_1520,4,57,1137,82051.56,1439.501052631579,1,VIP
CUST_1521,14,19,225,9336.94,491.41789473684213,1,VIP
CUST_1522,124,5,15,419.48,83.896,2,Dormant
CUST_1523,3,19,216,7081.84,372.7284210526316,1,VIP
CUST_1524,249,2,16,651.0099999999999,325.50499999999994,0,At Risk / Lost
CUST_1525,149,1,9,192.93,192.93,0,At Risk / Lost
CUST_1526,260,1,3,40.74,40.74,0,At Risk / Lost
CUST_1527,92,5,28,954.13,190.826,2,Dormant
CUST_1528,223,1,3,21.96,21.96,0,At Risk / Lost
CUST_1529,87,4,23,956.0200000000001,239.00500000000002,2,Dormant
CUST_1530,160,1,2,52.22,52.22,0,At Risk / Lost
CUST_1531,173,3,24,557.49,185.83,2,Dormant
CUST_1532,2,7,34,1187.6100000000001,169.65857142857143,3,Standard
CUST_1533,109,2,12,407.41,203.705,0,At Risk / Lost
CUST_1534,216,1,5,156.64999999999998,156.64999999999998,0,At Risk / Lost
CUST_1535,7,24,277,13689.859999999999,570.4108333333332,1,VIP
CUST_1536,14,4,9,242.11,60.5275,3,Standard
CUST_1537,30,7,22,1189.21,169.88714285714286,2,Dormant
CUST_1538,209,4,37,680.5300000000001,170.13250000000002,2,Dormant
CUST_1539,146,1,5,88.55000000000001,88.55000000000001,0,At Risk / Lost
CUST_1540,23,20,155,7413.989999999999,370.69949999999994,1,VIP
CUST_1541,53,6,24,974.5100000000001,162.41833333333335,2,Dormant
CUST_1542,7,17,99,5088.52,299.324705882353,1,VIP
CUST_1543,43,1,2,44.150000000000006,44.150000000000006,0,At Risk / Lost
CUST_1544,222,1,13,368.65999999999997,368.65999999999997,0,At Risk / Lost
CUST_1545,13,6,51,1747.72,291.2866666666667,3,Standard
CUST_1546,59,30,527,36108.560000000005,1203.6186666666667,1,VIP
CUST_1547,201,2,6,269.56,134.78,0,At Risk / Lost
CUST_1548,4,6,58,1168.73,194.78833333333333,3,Standard
CUST_1549,5,38,740,81393.72999999998,2141.940263157894,1,VIP
CUST_1550,14,13,69,2458.08,189.08307692307693,1,VIP
CUST_1551,318,1,2,65.66,65.66,0,At Risk / Lost
CUST_1552,26,3,29,948.3800000000001,316.1266666666667,3,Standard
CUST_1553,1,14,65,2202.8300000000004,157.34500000000003,1,VIP
CUST_1554,26,3,9,207.87,69.29,3,Standard
CUST_1555,104,5,18,329.19,65.838,2,Dormant
CUST_1556,113,4,14,377.11,94.2775,2,Dormant
CUST_1557,158,1,4,263.76,263.76,0,At Risk / Lost
CUST_1558,6,7,34,1175.1200000000001,167.87428571428572,3,Standard
CUST_1559,27,12,161,6275.68,522.9733333333334,1,VIP
CUST_1560,3,33,530,51706.96,1566.8775757575756,1,VIP
CUST_1561,25,1,6,160.86,160.86,0,At Risk / Lost
CUST_1562,87,2,12,493.78999999999996,246.89499999999998,2,Dormant
CUST_1563,3,21,123,4610.81,219.56238095238098,1,VIP
CUST_1564,57,21,264,9182.779999999999,437.275238095238,1,VIP
CUST_1565,19,7,46,2286.3900000000003,326.6271428571429,3,Standard
CUST_1566,104,5,48,1350.78,270.156,2,Dormant
CUST_1567,41,13,136,4229.239999999999,325.3261538461538,1,VIP
CUST_1568,12,6,29,1119.51,186.585,3,Standard
CUST_1569,54,2,9,535.84,267.92,2,Dormant
CUST_1570,16,7,37,682.5500000000002,97.50714285714288,3,Standard
CUST_1571,283,1,1,10.08,10.08,0,At Risk / Lost
CUST_1572,98,3,16,841.97,280.6566666666667,2,Dormant
CUST_1573,25,8,48,2139.49,267.43625,2,Dormant
CUST_1574,12,6,20,530.0500000000001,88.34166666666668,3,Standard
CUST_1575,5,18,207,10627.930000000002,590.4405555555556,1,VIP
CUST_1576,33,6,25,691.67,115.27833333333332,2,Dormant
CUST_1577,60,3,35,748.5799999999999,249.52666666666664,2,Dormant
CUST_1578,57,9,80,2649.95,294.43888888888887,2,Dormant
CUST_1579,17,18,98,4013.73,222.985,1,VIP
CUST_1580,13,5,22,1107.54,221.50799999999998,3,Standard
CUST_1581,41,7,40,1375.6200000000001,196.5171428571429,2,Dormant
CUST_1582,107,5,15,391.09999999999997,78.22,2,Dormant
CUST_1583,59,6,54,2000.46,333.41,2,Dormant
CUST_1584,158,2,4,173.3,86.65,0,At Risk / Lost
CUST_1585,96,3,15,418.79,139.59666666666666,2,Dormant
CUST_1586,2,5,31,1344.54,268.908,3,Standard
CUST_1587,9,7,51,2554.19,364.88428571428574,3,Standard
CUST_1588,269,3,23,954.15,318.05,2,Dormant
CUST_1589,16,5,49,1392.1900000000003,278.43800000000005,3,Standard
CUST_1590,263,1,13,452.15,452.15,0,At Risk / Lost
CUST_1591,19,20,130,5134.64,256.732,1,VIP
CUST_1592,38,1,1,25.88,25.88,0,At Risk / Lost
CUST_1593,28,6,30,1953.44,325.5733333333333,2,Dormant
CUST_1594,32,6,27,798.78,133.13,2,Dormant
CUST_1595,5,52,561,57628.520000000004,1108.2407692307693,1,VIP
CUST_1596,11,17,68,3065.8399999999997,180.34352941176468,1,VIP
CUST_1597,3,43,429,28638.839999999997,666.0195348837209,1,VIP
CUST_1598,309,1,9,153.2,153.2,0,At Risk / Lost
CUST_1599,3,1,1,30.95,30.95,3,Standard
CUST_1600,141,1,4,50.84,50.84,0,At Risk / Lost
CUST_1601,1,5,27,631.14,126.228,3,Standard
CUST_1602,199,1,6,108.98,108.98,0,At Risk / Lost
CUST_1603,4,13,69,2411.05,185.46538461538464,1,VIP
CUST_1604,216,1,5,175.3,175.3,0,At Risk / Lost
CUST_1605,1,11,83,3754.4700000000003,341.31545454545454,1,VIP
CUST_1606,8,23,238,8312.74,361.42347826086956,1,VIP
CUST_1607,219,3,21,780.3199999999999,260.1066666666666,2,Dormant
CUST_1608,213,2,5,59.919999999999995,29.959999999999997,0,At Risk / Lost
CUST_1609,215,1,1,13.32,13.32,0,At Risk / Lost
CUST_1610,31,6,33,1218.85,203.14166666666665,2,Dormant
CUST_1611,19,2,14,417.24000000000007,208.62000000000003,3,Standard
CUST_1612,7,9,62,2577.11,286.34555555555556,3,Standard
CUST_1613,14,6,57,2482.9199999999996,413.81999999999994,3,Standard
CUST_1614,248,1,2,15.29,15.29,0,At Risk / Lost
CUST_1615,238,1,13,253.87,253.87,0,At Risk / Lost
CUST_1616,12,1,3,94.38,94.38,3,Standard
CUST_1617,170,1,4,21.4,21.4,0,At Risk / Lost
CUST_1618,66,1,9,267.84999999999997,267.84999999999997,0,At Risk / Lost
CUST_1619,21,9,74,2845.4700000000003,316.16333333333336,3,Standard
CUST_1620,23,6,28,806.09,134.34833333333333,3,Standard
CUST_1621,283,1,3,145.68,145.68,0,At Risk / Lost
CUST_1622,1,18,107,5190.14,288.3411111111111,1,VIP
CUST_1623,78,3,22,815.8599999999999,271.9533333333333,2,Dormant
CUST_1624,12,3,20,734.8899999999999,244.96333333333328,3,Standard
CUST_1625,9,22,228,11864.580000000002,539.299090909091,1,VIP
CUST_1626,6,48,640,61195.01000000001,1274.8960416666669,1,VIP
CUST_1627,171,3,13,551.22,183.74,2,Dormant
CUST_1628,16,11,91,4197.950000000001,381.63181818181823,1,VIP
CUST_1629,118,2,8,311.77,155.885,0,At Risk / Lost
CUST_1630,69,7,42,1889.0299999999997,269.8614285714285,2,Dormant
CUST_1631,27,15,116,4607.26,307.15066666666667,1,VIP
CUST_1632,1,11,124,6345.04,576.8218181818182,1,VIP
CUST_1633,278,1,6,122.03,122.03,0,At Risk / Lost
CUST_1634,65,6,28,1057.53,176.255,2,Dormant
CUST_1635,110,3,10,244.36,81.45333333333333,0,At Risk / Lost
CUST_1636,34,37,266,19610.78,530.0210810810811,1,VIP
CUST_1637,7,50,692,50443.34,1008.8667999999999,1,VIP
CUST_1638,49,24,180,10226.37,426.09875000000005,1,VIP
CUST_1639,60,6,72,3622.2200000000003,603.7033333333334,2,Dormant
CUST_1640,48,5,31,966.1099999999999,193.22199999999998,2,Dormant
CUST_1641,82,1,16,286.78000000000003,286.78000000000003,0,At Risk / Lost
CUST_1642,26,5,44,779.14,155.828,3,Standard
CUST_1643,12,6,57,2275.09,379.1816666666667,3,Standard
CUST_1644,47,4,41,1180.26,295.065,2,Dormant
CUST_1645,89,3,6,273.66,91.22000000000001,2,Dormant
CUST_1646,16,7,24,639.52,91.36,3,Standard
CUST_1647,10,20,127,6595.54,329.777,1,VIP
CUST_1648,204,1,3,79.28999999999999,79.28999999999999,0,At Risk / Lost
CUST_1649,34,5,36,938.9900000000001,187.79800000000003,2,Dormant
CUST_1650,52,4,10,475.51,118.8775,2,Dormant
CUST_1651,251,1,2,45.8,45.8,0,At Risk / Lost
CUST_1652,47,7,27,1132.2900000000002,161.7557142857143,2,Dormant
CUST_1653,6,17,133,5835.08,343.24,1,VIP
CUST_1654,283,1,2,45.22,45.22,0,At Risk / Lost
CUST_1655,272,1,4,40.32,40.32,0,At Risk / Lost
CUST_1656,231,2,10,298.11,149.055,0,At Risk / Lost
CUST_1657,7,6,17,835.9599999999999,139.32666666666665,3,Standard
CUST_1658,363,1,2,83.4,83.4,0,At Risk / Lost
CUST_1659,23,21,155,6474.260000000001,308.2980952380953,1,VIP
CUST_1660,24,2,10,361.23999999999995,180.61999999999998,3,Standard
CUST_1661,64,4,15,669.94,167.485,2,Dormant
CUST_1662,174,1,4,189.44,189.44,0,At Risk / Lost
CUST_1663,66,16,144,6153.72,384.6075,1,VIP
CUST_1664,6,35,268,31579.58,902.2737142857144,1,VIP
CUST_1665,273,1,3,43.589999999999996,43.589999999999996,0,At Risk / Lost
CUST_1666,144,1,3,78.09,78.09,0,At Risk / Lost
CUST_1667,25,19,133,6467.05,340.37105263157895,1,VIP
CUST_1668,5,29,508,44622.78,1538.7165517241378,1,VIP
CUST_1669,9,5,19,548.01,109.602,3,Standard
CUST_1670,12,5,11,348.78999999999996,69.758,3,Standard
CUST_1671,26,7,35,1625.58,232.22571428571428,2,Dormant
CUST_1672,83,2,16,582.6700000000001,291.33500000000004,2,Dormant
CUST_1673,159,1,4,203.56,203.56,0,At Risk / Lost
CUST_1674,16,23,120,6695.500000000001,291.10869565217394,1,VIP
CUST_1675,116,2,18,382.29,191.145,0,At Risk / Lost
CUST_1676,180,1,5,213.55,213.55,0,At Risk / Lost
CUST_1677,75,3,17,714.37,238.12333333333333,2,Dormant
CUST_1678,4,42,670,78145.66999999998,1860.6111904761901,1,VIP
CUST_1679,320,1,15,578.74,578.74,0,At Risk / Lost
CUST_1680,281,2,23,734.5999999999999,367.29999999999995,0,At Risk / Lost
CUST_1681,10,5,41,1827.98,365.596,3,Standard
CUST_1682,8,4,36,1259.34,314.835,3,Standard
CUST_1683,42,8,45,1815.65,226.95625,2,Dormant
CUST_1684,18,6,49,1464.65,244.10833333333335,3,Standard
CUST_1685,298,1,3,56.97,56.97,0,At Risk / Lost
CUST_1686,2,5,33,766.6999999999999,153.33999999999997,3,Standard
CUST_1687,2,23,131,5082.240000000001,220.96695652173915,1,VIP
CUST_1688,184,1,1,20.93,20.93,0,At Risk / Lost
CUST_1689,309,1,17,408.67999999999995,408.67999999999995,0,At Risk / Lost
CUST_1690,186,5,29,1830.7799999999997,366.15599999999995,2,Dormant
CUST_1691,80,4,22,505.92999999999995,126.48249999999999,2,Dormant
CUST_1692,41,18,115,3887.4900000000002,215.9716666666667,1,VIP
CUST_1693,73,7,33,1431.2599999999998,204.46571428571426,2,Dormant
CUST_1694,127,1,5,198.85000000000002,198.85000000000002,0,At Risk / Lost
CUST_1695,7,9,72,3694.5600000000004,410.5066666666667,1,VIP
