customerID,Churn,Churn_Probability,Risk_Tier
7880-XSOJX,No,0.4386378333688662,Medium
9611-CTWIH,Yes,0.9126396058511055,Critical
4589-IUAJB,No,0.020739265086021134,Low
0329-GTIAJ,Yes,0.8581489805070586,Critical
8746-BFOAJ,No,0.13887729101877289,Low
8457-XIGKN,No,0.30066394616392167,Medium
6072-NUQCB,No,0.0918513533438258,Low
6629-CZTTH,Yes,0.7354630066148448,Critical
8838-GPHZP,No,0.029032038378728593,Low
8750-QWZAJ,No,0.012019624265552371,Low
5364-EVNIB,Yes,0.7935257210205001,Critical
6918-UMQCG,No,0.8270187326014922,Critical
0675-NCDYU,No,0.09313119357409558,Low
6339-DKLMK,No,0.674351397366161,High
1346-PJWTK,No,0.2862332459182128,Low
5088-QZLRL,No,0.42231659178132486,Medium
8023-QHAIO,No,0.4780773033978376,Medium
4397-FRLTA,No,0.332852060179923,Medium
3057-VJJQE,No,0.08560667683920509,Low
5087-SUURX,Yes,0.7351390435464683,Critical
2302-OUZXB,No,0.06543720467983519,Low
8133-ANHHJ,No,0.27184797727634463,Low
2270-CHBFN,No,0.42027069021241265,Medium
0013-EXCHZ,Yes,0.8155018151342371,Critical
5982-FPVQN,No,0.7207241049557881,Critical
9107-UKCKY,No,0.3013592431268408,Medium
4654-ULTTN,No,0.053066206991615225,Low
5550-VFRLC,Yes,0.8824811243852564,Critical
5546-BYZSM,No,0.1786847125806662,Low
1492-KGETH,No,0.052446906589683644,Low
4929-BSTRX,Yes,0.7261637102713177,Critical
4163-HFTUK,No,0.07646538954460708,Low
8215-NGSPE,No,0.029423313093526672,Low
2225-ZRGSG,Yes,0.04334034847945683,Low
8859-YSTWS,No,0.057664496220526607,Low
5271-YNWVR,Yes,0.15828697413056972,Low
7601-DHFWZ,No,0.038727525375817785,Low
2657-ALMWY,Yes,0.7455758131633269,Critical
6330-JKLPC,Yes,0.78280895148211,Critical
4667-OHGKG,Yes,0.456945815538995,Medium
1998-VHJHK,No,0.11040567134198857,Low
1707-HABPF,No,0.4095939508902518,Medium
1660-HSOOQ,Yes,0.6718708945410972,High
7253-UVNDW,Yes,0.047889110986748244,Low
0487-VVUVK,No,0.24269250038942614,Low
7228-OMTPN,Yes,0.9149224601922527,Critical
5063-IUOKK,No,0.08674755425670204,Low
4508-OEBEY,No,0.1864965245859964,Low
0027-KWYKW,No,0.8121511375829471,Critical
2308-STERM,No,0.3513516209049496,Medium
5982-XMDEX,No,0.02208686815133822,Low
6284-AHOOQ,Yes,0.7494875610360544,Critical
6051-PTVNS,No,0.037221279597680394,Low
2344-JMOGN,Yes,0.7256445402314725,Critical
3799-ISUZQ,Yes,0.739904298407451,Critical
2877-VDUER,No,0.16818583240415985,Low
9152-AMKAK,No,0.28311735501899327,Low
1794-HBQTJ,Yes,0.5256982343099011,High
9432-VOFYX,No,0.7929321831761686,Critical
8049-WJCLQ,No,0.5128246881880747,High
6586-PSJOX,No,0.16523182605089015,Low
2460-FPSYH,Yes,0.5498691824098818,High
9705-ZJBCG,No,0.1505649516706235,Low
4818-DRBQT,Yes,0.682079998394011,High
1320-HTRDR,Yes,0.8815079106692515,Critical
6847-KJLTS,No,0.5807252460733904,High
9670-BPNXF,No,0.09256803484683147,Low
3913-FCUUW,No,0.02416630922997845,Low
3301-VKTGC,No,0.1297811930994939,Low
1493-AMTIE,Yes,0.4264557532996965,Medium
9555-SAHUZ,No,0.19450644803902256,Low
0816-TSPHQ,No,0.349570731124837,Medium
9932-WBWIK,No,0.2935016496142057,Low
4619-EVPHY,No,0.7038196786284239,Critical
5286-YHCVC,No,0.20542975013518563,Low
6424-ELEYH,Yes,0.8393983304187287,Critical
4391-RESHN,Yes,0.7918704936925091,Critical
9115-YQHGA,No,0.3396693841811662,Medium
4462-CYWMH,No,0.5809813197790846,High
8963-MQVYN,No,0.3018012315887821,Medium
2458-EOMRE,No,0.43330897123553247,Medium
9334-GWGOW,No,0.8922403215025997,Critical
6821-BUXUX,Yes,0.7784798150881895,Critical
5028-HTLJB,Yes,0.40826341594457616,Medium
9801-GDWGV,Yes,0.808580115478987,Critical
6542-LWGXJ,No,0.6431585262289808,High
5567-GZKQY,No,0.022221659226644114,Low
1222-LRYKO,No,0.3257586051025367,Medium
2320-JRSDE,Yes,0.44896203137226975,Medium
2087-QAREY,No,0.47585501309436673,Medium
0601-WZHJF,Yes,0.7443597564993916,Critical
4423-JWZJN,No,0.24000048668445104,Low
5143-WMWOG,Yes,0.4274177646563331,Medium
6490-FGZAT,No,0.32316358924621824,Medium
5393-RXQSZ,Yes,0.8608802208917601,Critical
7452-FOLON,No,0.0750938801753548,Low
2320-TZRRH,No,0.1310842845294828,Low
0231-LXVAP,Yes,0.7969768330261642,Critical
9444-JTXHZ,Yes,0.8057443001662339,Critical
4942-VZZOM,No,0.11452237838817926,Low
5510-BOIUJ,Yes,0.3150049285055341,Medium
7502-BNYGS,No,0.42804706866161707,Medium
4291-HYEBC,No,0.4724974687759462,Medium
6147-CBCRA,No,0.17339958877167702,Low
6047-SUHPR,No,0.1016008758434068,Low
4471-KXAUH,Yes,0.6023505048836093,High
9752-ZNQUT,No,0.7020154424808291,Critical
7638-QVMVY,Yes,0.8709644937016211,Critical
1576-PFZIW,No,0.0925875046913577,Low
5666-MBJPT,No,0.033905201963823975,Low
7312-XSBAT,No,0.5226007690419706,High
3096-GKWEB,No,0.8982785430867237,Critical
2371-JQHZZ,No,0.8863646103700986,Critical
0674-GCDXG,No,0.07047261492444876,Low
1121-QSIVB,No,0.28153927575079285,Low
4396-KLSEH,No,0.49547244104242844,Medium
3244-DCJWY,Yes,0.8595737592858239,Critical
2824-MYYBN,No,0.7921054389447036,Critical
0875-CABNR,Yes,0.8466588488450261,Critical
6345-HOVES,No,0.49006026144294684,Medium
8318-LCNBW,No,0.25087759809517163,Low
6469-QJKZW,No,0.3911629634172617,Medium
0147-ESWWR,No,0.7726512150366336,Critical
1217-VASWC,No,0.522429965321291,High
7812-FZHPE,Yes,0.2631136133277244,Low
6370-ZVHDV,No,0.02527725352472945,Low
5915-DGNVC,No,0.17124538915220422,Low
6260-XLACS,No,0.1985168379508998,Low
3566-CAAYU,No,0.051913559269249024,Low
4983-CCWMC,No,0.821311213758911,Critical
9103-CXVOK,No,0.36851472668820606,Medium
2896-TBNBE,No,0.35348650306350315,Medium
4797-AXPXK,Yes,0.49127202129164393,Medium
5229-PRWKT,Yes,0.8989573013785673,Critical
6982-UQZLY,Yes,0.4820372395883817,Medium
2522-WLNSF,No,0.17938400343734356,Low
3841-CONLJ,No,0.7728913947916168,Critical
5057-LCOUI,Yes,0.6677077257782877,High
0193-ESZXP,Yes,0.27287761819774936,Low
4475-NVTLU,No,0.036907486521481576,Low
4369-HTUIF,Yes,0.7741997435658562,Critical
9386-LDCZR,No,0.21809065888110132,Low
9585-KKMFD,No,0.0444551312871501,Low
5399-ZIMKF,No,0.8312898352372282,Critical
0336-KXKFK,No,0.06526739287550366,Low
5619-XZZKR,No,0.1976103990688693,Low
3948-FVVRP,No,0.3230226580246382,Medium
5327-XOKKY,No,0.13633200893237019,Low
0983-TATYJ,No,0.17852005733781864,Low
1813-JYWTO,No,0.06090206852928256,Low
0156-FVPTA,Yes,0.43730141914306725,Medium
1984-FCOWB,Yes,0.328673875272196,Medium
0654-HMSHN,Yes,0.7942668300055509,Critical
6719-OXYBR,No,0.783967909207182,Critical
3312-ZWLGF,No,0.7364138975316983,Critical
6476-YHMGA,No,0.4073625895895869,Medium
5287-QWLKY,Yes,0.38690190158051135,Medium
0795-XCCTE,No,0.023196176702175206,Low
0168-XZKBB,No,0.8489210110207922,Critical
3785-NRHYR,No,0.36547852843745876,Medium
5196-SGOAK,Yes,0.840489231564551,Critical
4537-DKTAL,No,0.629672841690601,High
7072-MBHEV,No,0.8041784186602099,Critical
5602-BVFMK,No,0.1611005813807461,Low
6297-NOOPG,No,0.19225287900858176,Low
1891-UAWWU,Yes,0.8240958070893964,Critical
8204-TIFGJ,No,0.27118710763989007,Low
8050-DVOJX,No,0.06856811335811754,Low
6108-OQZDQ,Yes,0.9039493808470953,Critical
0363-QJVFX,Yes,0.6726424119762167,High
8903-XEBGX,No,0.7367944494672172,Critical
8169-SAEJD,No,0.056164884530025654,Low
9840-DVNDC,Yes,0.827024607252474,Critical
1089-XZWHH,No,0.06979108551396374,Low
2325-WINES,No,0.6283783755428586,High
6064-ZATLR,No,0.06939337868910492,Low
3096-JRDSO,Yes,0.7523498208132671,Critical
7824-PANSQ,No,0.3152911999894329,Medium
8042-JVNFH,Yes,0.8236219001614532,Critical
9648-BCHKM,No,0.09678115178501935,Low
2888-ADFAO,No,0.03198398585915631,Low
8707-HOEDG,No,0.15928363138853718,Low
3374-LXDEV,Yes,0.6844885958544257,High
4072-IPYLT,No,0.16353311077407254,Low
7167-PCEYD,No,0.027303156342177254,Low
4936-YPJNK,No,0.37815906503812274,Medium
1580-BMCMR,No,0.77396169488433,Critical
4817-KEQSP,No,0.01165883462869486,Low
6408-WHTEF,No,0.04919340493475152,Low
9251-AWQGT,No,0.024788234783386966,Low
8749-CLJXC,No,0.3627166690452774,Medium
7989-VCQOH,No,0.42787157858398384,Medium
5049-GLYVG,Yes,0.3589337051908239,Medium
4199-QHJNM,No,0.14516794306730835,Low
8882-TLVRW,No,0.0261335055477945,Low
5883-GTGVD,Yes,0.8830326298589866,Critical
5135-GRQJV,No,0.15876349361684483,Low
2384-OVPSA,No,0.050211869496093464,Low
1371-WEPDS,No,0.3089061272559813,Medium
3580-GICBM,No,0.03257590344770768,Low
4817-QRJSX,Yes,0.7835233994928228,Critical
9730-DRTMJ,No,0.22486039151551399,Low
4686-UXDML,No,0.8285271377736361,Critical
3349-ANQNH,No,0.6006080673140535,High
2398-YPMUR,Yes,0.835726664916953,Critical
0932-YIXYU,No,0.029593906556028986,Low
7480-SPLEF,No,0.023063783766185605,Low
7636-XUHWW,No,0.42135330510623087,Medium
1431-CYWMH,No,0.1761438650613003,Low
5937-EORGB,No,0.8233401238465523,Critical
6349-JDHQP,No,0.025225277217548504,Low
5539-HIVAK,No,0.27461017243100805,Low
5847-MXBEO,No,0.12524142002560537,Low
9985-MWVIX,Yes,0.8244110963371963,Critical
4583-PARNH,No,0.8012138477561802,Critical
1116-FRYVH,No,0.04032108341910461,Low
1421-HCERK,No,0.6313497052675502,High
9633-XQABV,No,0.8511011116646376,Critical
0716-BQNDX,No,0.1986872484790954,Low
1265-XTECC,Yes,0.231384751954002,Low
1183-CANVH,No,0.19683707015136281,Low
1972-XMUWV,No,0.049665673618381305,Low
8679-LZBMD,No,0.5022464571432189,High
3407-JMJQQ,No,0.10935921810560131,Low
6252-DFGTK,No,0.11421123774147507,Low
1539-LNKHM,No,0.2809156025296625,Low
8645-KOMJQ,No,0.06068764185944774,Low
0289-IVARM,No,0.24608946266980322,Low
9761-XUJWD,No,0.5518629515958439,High
4057-FKCZK,No,0.15918678877556328,Low
4291-TPNFG,No,0.04083766384480506,Low
6087-YPWHO,No,0.02573253168065427,Low
3090-QFUVD,No,0.33329444681717607,Medium
2237-ZFSMY,Yes,0.3913552224211873,Medium
1722-LDZJS,No,0.039346781724257936,Low
1818-ESQMW,No,0.7176960054818556,Critical
4871-JTKJF,Yes,0.8830988913362887,Critical
1415-YFWLT,Yes,0.9315539109826788,Critical
7401-RUBNK,No,0.5983689338342008,High
0506-YLVKJ,No,0.038398936420507346,Low
8661-BOYNW,No,0.062369558063728,Low
6711-VTNRE,Yes,0.6721611932510861,High
4815-GBTCD,No,0.7614653182824612,Critical
2805-AUFQN,No,0.05569639318724079,Low
0980-PVMRC,No,0.5706252741974438,High
7233-DRTRF,No,0.6862702348242995,High
3500-RMZLT,Yes,0.728999910786374,Critical
3873-NFTGI,No,0.5857107085386666,High
1162-ECVII,No,0.16603371764813535,Low
7048-GXDAY,No,0.7027195788801109,Critical
8571-ZCMCX,No,0.09723925918749211,Low
1169-WCVAK,No,0.6199722472372486,High
4548-SDBKE,Yes,0.900543428450076,Critical
8066-POXGX,Yes,0.7756113803486144,Critical
7129-CAKJW,No,0.7034964435652308,Critical
8695-ARGXZ,No,0.7855858186434597,Critical
3570-YUEKJ,No,0.404001569347504,Medium
4143-OOBWZ,Yes,0.8582632517654363,Critical
1555-HAPSU,No,0.01573213863592433,Low
1697-NVVGY,No,0.39002285765035877,Medium
7854-EKTJL,Yes,0.4461547413826914,Medium
8464-EETCQ,No,0.023890667836334478,Low
2419-FSORS,No,0.19764479472683752,Low
8132-YPVBX,No,0.8259623443222079,Critical
9102-IAYHT,Yes,0.8416700516476184,Critical
6754-LZUKA,No,0.09123022873893236,Low
3422-LYEPQ,Yes,0.8274385741866892,Critical
8099-MZPUJ,No,0.14527150009725692,Low
0787-LHDYT,No,0.3194156979903592,Medium
2642-DTVCO,Yes,0.9163137785405319,Critical
0374-IOEGQ,No,0.6288622581640612,High
4361-JEIVL,Yes,0.6819519059252014,High
3197-NNYNB,No,0.18172817007851022,Low
3396-DKDEL,No,0.10156546314530052,Low
1752-OZXFY,No,0.11242835711801889,Low
9066-QRSDU,No,0.0764245578737452,Low
9112-WSNPU,No,0.6490301717362,High
9867-NNXLC,No,0.2983952811396891,Low
5321-NTRKC,No,0.06591202632716477,Low
1363-TXLSL,Yes,0.8826750212514243,Critical
9507-EXLTT,Yes,0.8464570235561955,Critical
3161-GETRM,No,0.6997014961851133,High
0402-OAMEN,No,0.014965635940706656,Low
6933-VLYFX,No,0.27095732022416585,Low
6754-WKSHP,No,0.0959004461616086,Low
9846-GKXAS,Yes,0.8533453349664847,Critical
6017-PPLPX,Yes,0.7335579993259189,Critical
4976-LNFVV,No,0.6134258414043254,High
5055-MGMGF,No,0.5549269834853956,High
4641-FROLU,No,0.042176501193428556,Low
2862-JVEOY,No,0.1918439431091574,Low
2969-QWUBZ,No,0.7814830423223611,Critical
9822-BIIGN,No,0.22317030470941554,Low
2077-MPJQO,No,0.8906335518311751,Critical
1534-OULXE,No,0.06265411260899212,Low
7136-RVDTZ,Yes,0.3295527676323941,Medium
2971-SGAFL,No,0.7179748049518216,Critical
1480-IVEVR,No,0.530486493447194,High
2905-KFQUV,No,0.8014005971551641,Critical
4581-SSPWD,Yes,0.8805175948312775,Critical
3370-HXOPH,No,0.8347436472357967,Critical
9391-YZEJW,No,0.4464272565632201,Medium
9958-MEKUC,No,0.057888227304061304,Low
0281-CNTZX,No,0.02733100637870435,Low
6927-WTFIV,Yes,0.6689274831196285,High
4118-CEVPF,No,0.5271471948941708,High
3398-ZOUAA,Yes,0.8104924468394128,Critical
9114-VEPUF,No,0.23479239745971417,Low
7876-BEUTG,No,0.637739641687334,High
2338-BQEZT,No,0.17444628191712255,Low
9873-MNDKV,No,0.5956889343638038,High
0378-NHQXU,Yes,0.7823164874251309,Critical
8241-JUIQO,No,0.03950977462044129,Low
2194-IIQOF,No,0.039811379651446745,Low
4512-ZUIYL,Yes,0.7405048889973344,Critical
9631-RXVJM,No,0.048080557917964596,Low
9584-EXCDZ,No,0.642826490417339,High
7969-AULMZ,Yes,0.8804920640529167,Critical
5093-FEGLU,No,0.029533997497087797,Low
2621-UDNLU,No,0.33154311764257266,Medium
7526-IVLYU,No,0.43748323712220843,Medium
2428-HYUNX,No,0.05738748295012816,Low
9214-EKVXR,No,0.6711051522206889,High
3410-MHHUM,No,0.4141592642436111,Medium
0568-ONFPC,Yes,0.3947744227420628,Medium
0733-VUNUW,Yes,0.41310904945816307,Medium
4550-EVXNY,Yes,0.830978428484294,Critical
2122-YWVYA,No,0.6823203900117533,High
2968-SSGAA,Yes,0.9141535948000249,Critical
2296-DKZFP,No,0.02934292991007755,Low
4844-JJWUY,Yes,0.8979837977547644,Critical
6777-TGHTM,Yes,0.36079574756009836,Medium
8909-BOLNL,No,0.19660325289782807,Low
6603-YRDCJ,No,0.07801089856802927,Low
3538-WZPHD,Yes,0.7534702267833626,Critical
3229-USWAR,No,0.23508071589860793,Low
2138-VFAPZ,No,0.09146881065871375,Low
6131-JLWZM,No,0.3548576267768087,Medium
4785-QRJHC,Yes,0.27399517097896564,Low
0269-XFESX,No,0.12715409599672833,Low
1709-EJDOX,No,0.025693890912226066,Low
4316-XCSLJ,No,0.3668839049866886,Medium
8610-WFCJF,Yes,0.7260750132164673,Critical
9693-XMUOB,No,0.5509024439736867,High
0383-CLDDA,No,0.06688938912640421,Low
4905-JEFDW,Yes,0.6113580401726028,High
2709-UQGNP,No,0.4643696852045783,Medium
3549-ZTMNH,No,0.11794798320109683,Low
7881-INRLC,Yes,0.7049032286424444,Critical
8033-ATFAS,No,0.3887501163179974,Medium
1635-NZATJ,No,0.023601559668125303,Low
0562-HKHML,No,0.016209627979196995,Low
8277-RVRSV,No,0.08814865392691687,Low
9943-VSZUV,No,0.5179605924689884,High
0117-LFRMW,Yes,0.19349385007397613,Low
6172-FECYY,Yes,0.5841412430099813,High
7054-ENNGU,No,0.4726549638748217,Medium
1455-HFBXA,No,0.13365774900913202,Low
9402-CXWPL,No,0.35732289799578554,Medium
1628-BIZYP,No,0.8852191146994504,Critical
1965-AKTSX,Yes,0.8559747398486618,Critical
0082-LDZUE,No,0.6758168903613581,High
4786-UKSNZ,Yes,0.3616832622457772,Medium
5343-SGUBI,No,0.36004746954675154,Medium
0856-NAOES,No,0.5988270426813748,High
1976-AZZPJ,No,0.45663169540009313,Medium
7248-VZQLC,Yes,0.5993651190170378,High
6156-UZDLF,No,0.3282220205281832,Medium
3099-OONVS,No,0.27910144410121246,Low
9500-WBGRP,No,0.026316572192575945,Low
5183-KLYEM,No,0.1284366802580758,Low
5144-PQCDZ,No,0.4282459772754611,Medium
8514-VZHEB,No,0.018891466428967888,Low
6625-IUTTT,No,0.033494647982086755,Low
9355-NPPFS,No,0.836115927062991,Critical
0068-FIGTF,No,0.2364188803223422,Low
5965-GGPRW,No,0.08582391334431305,Low
8035-PWSEV,No,0.8249372156620994,Critical
2236-HILPA,No,0.015303186280202044,Low
1840-BIUOG,No,0.4094749629550241,Medium
1356-MKYSK,No,0.5231646584393292,High
6080-LNESI,No,0.039169478787802796,Low
1830-IPXVJ,No,0.015697169309180265,Low
5828-DWPIL,No,0.4613769315837788,Medium
8398-TBIYD,No,0.08224522908846985,Low
0011-IGKFF,Yes,0.8961892252504307,Critical
4192-GORJT,Yes,0.9082747984724058,Critical
6496-SLWHQ,Yes,0.9357733410277911,Critical
9912-GVSEQ,Yes,0.85062481308887,Critical
2931-FSOHN,No,0.7159043173455175,Critical
9418-RUKPH,No,0.0470404632184399,Low
5383-MMTWC,Yes,0.9175006255894906,Critical
9971-ZWPBF,No,0.7483146966596239,Critical
4712-AUQZO,No,0.41679076857983643,Medium
9711-FJTBX,No,0.15882004516962864,Low
2908-ZTPNF,No,0.32858001514729435,Medium
7240-ETPTR,Yes,0.8354024150976473,Critical
2202-CUYXZ,Yes,0.8904297836711358,Critical
5995-OIGLP,Yes,0.3423480864978239,Medium
8421-WZOOW,No,0.3502006971902206,Medium
6261-RCVNS,Yes,0.10601582127672426,Low
7951-QKZPL,Yes,0.07058240962684909,Low
1414-YADCW,No,0.042667396046712394,Low
8756-RDDLT,No,0.20897590638119456,Low
2862-PFNIK,No,0.746648855356878,Critical
5816-QVHRX,No,0.5997440795562387,High
4430-YHXGG,No,0.42521454623282073,Medium
6888-SBYAI,No,0.5405294375170833,High
7395-XWZOY,No,0.46742269380370044,Medium
7169-YWAMK,No,0.018169243130361293,Low
3640-PHQXK,Yes,0.8205919112643938,Critical
6877-LGWXO,Yes,0.8203738050564288,Critical
6859-RKMZJ,No,0.6324085428845293,High
2729-VNVAP,No,0.034968594373706974,Low
2957-JIRMN,No,0.40871978532750874,Medium
2049-BAFNW,No,0.5380003663729404,High
3842-QTGDL,No,0.48950590213912565,Medium
7163-OCEQI,No,0.3810262249298232,Medium
9782-LGXMC,No,0.10622145543009806,Low
5975-BAICR,No,0.17022611565115223,Low
8019-ENHXU,Yes,0.6534764731875663,High
5167-GBFRE,Yes,0.7373028899206957,Critical
9033-EOXWV,Yes,0.4152549286619961,Medium
4673-KKSLS,No,0.46457660091029696,Medium
4853-OITSN,No,0.8582873830208552,Critical
9800-OUIGR,No,0.013893664360317304,Low
1324-NLTJE,Yes,0.4517853628036995,Medium
2324-EFHVG,No,0.25146820219404653,Low
7094-MSZAO,No,0.30669018531330544,Medium
1522-VVDMG,Yes,0.7452786404369158,Critical
6907-CQGPN,No,0.38562495054226936,Medium
0780-XNZFN,No,0.022527124649851606,Low
0239-OXEXL,No,0.37133839918838213,Medium
2675-IJRGJ,No,0.02600947566554229,Low
7049-GKVZY,No,0.23686771257964706,Low
8577-QSOCG,No,0.04670745794355673,Low
3721-CNZHX,No,0.15149065599672135,Low
0212-ISBBF,No,0.7465369906826171,Critical
9185-TQCVP,Yes,0.8844672571980413,Critical
3585-YNADK,No,0.09395114763439096,Low
5271-DBYSJ,No,0.8494889718619801,Critical
1099-GODLO,No,0.09199079535119392,Low
6828-HMKWP,No,0.06224650072811187,Low
5567-WSELE,Yes,0.9437237024970712,Critical
1472-TNCWL,No,0.7353506662982954,Critical
8063-RJYNF,Yes,0.8124818046453045,Critical
0687-ZVTHB,Yes,0.0670544195725133,Low
2080-GKCWQ,No,0.7874437050301716,Critical
9661-ACXBS,Yes,0.7122921763104506,Critical
2193-SFWQW,No,0.05185658341265923,Low
5656-JAMLX,No,0.019973173761978408,Low
3462-BJQQA,No,0.8860132854449005,Critical
0442-TDYUO,No,0.04574900101456319,Low
6733-LRIZX,No,0.4164630453385643,Medium
9503-XJUME,No,0.04171383832511314,Low
4367-NHWMM,No,0.7336740590591407,Critical
3727-RJMEO,Yes,0.9054575210113655,Critical
3779-OSWCF,No,0.03559157344623663,Low
6736-DHUQI,No,0.07380851612740055,Low
3915-ODIYG,No,0.19254128721827138,Low
1360-RCYRT,No,0.39341714419710594,Medium
2724-FJDYW,No,0.19560806829116834,Low
4451-RWASJ,No,0.1683523180067108,Low
6646-VRFOL,Yes,0.7730320423549374,Critical
3460-TJBWI,No,0.06643972937348655,Low
5917-HBSDW,No,0.16422113403442345,Low
5685-IIXLY,Yes,0.842030473605864,Critical
5671-UUNXD,No,0.5436744745250893,High
0956-ACVZC,No,0.436281198313774,Medium
2325-NBPZG,No,0.7745125581317099,Critical
4250-ZBWLV,Yes,0.27944015195746497,Low
4482-FTFFX,No,0.4968836167318887,Medium
8859-DZTGQ,No,0.04927949469236728,Low
0440-MOGPM,No,0.4276957683400515,Medium
0020-JDNXP,No,0.19540339272794616,Low
3752-CQSJI,No,0.29853122512351077,Low
5025-GOOKI,No,0.29867200665365734,Low
4698-KVLLG,No,0.03242953564210164,Low
5095-AESKG,Yes,0.857590266493981,Critical
2887-JPYLU,No,0.2291486066606505,Low
4770-QAZXN,No,0.2625590012194487,Low
4896-CPRPF,No,0.04311045546155212,Low
1871-MOWRM,Yes,0.5316494821098069,High
9714-EDSUC,No,0.7438537605214957,Critical
2027-OAQQC,Yes,0.5661296900334812,High
0282-NVSJS,No,0.5450653950839807,High
9090-SGQXL,Yes,0.6773883192082458,High
6595-YGXIT,Yes,0.8504069909853318,Critical
7353-YOWFP,No,0.17790449120931345,Low
9835-ZIITK,Yes,0.3978977967704463,Medium
8008-ESFLK,No,0.2608199793862266,Low
7537-CBQUZ,No,0.5087750860041039,High
1555-DJEQW,Yes,0.10372303584069782,Low
5649-TJHOV,Yes,0.5648719113411553,High
0519-XUZJU,Yes,0.7613382568143788,Critical
3363-EWLGO,No,0.3275045500947115,Medium
4750-UKWJK,No,0.09828677414350315,Low
6338-AVWCY,Yes,0.7701491504182796,Critical
1689-YQBYY,No,0.8129028684740331,Critical
4487-ZYJZK,No,0.059122156345094524,Low
2959-FENLU,No,0.821245953730317,Critical
0708-LGSMF,No,0.6560929991525725,High
9253-QXKBE,Yes,0.886594419057057,Critical
7634-HLQJR,No,0.023286075537316122,Low
0487-RPVUM,No,0.31906765434430523,Medium
4079-ULGFR,No,0.2659851360221613,Low
2516-XSJKX,No,0.0819137025686774,Low
0057-QBUQH,No,0.06874614080985941,Low
9445-SZLCH,Yes,0.614346596148707,High
6599-SFQVE,No,0.7544862556909703,Critical
8331-ZXFOE,No,0.08641730402170872,Low
4003-FUSHP,No,0.45691177920014736,Medium
0356-ERHVT,No,0.5667449624105292,High
7325-ENZFI,No,0.15225656262037313,Low
4884-ZTHVF,No,0.8633236291373061,Critical
3920-HIHMQ,No,0.49605960611911404,Medium
3055-OYMSE,No,0.5026119670627931,High
0613-WUXUM,No,0.01934486542205233,Low
7568-PODML,Yes,0.8334435588980472,Critical
4458-KVRBJ,No,0.031000108435217236,Low
5349-IECLD,Yes,0.8825993706414489,Critical
1397-XKKWR,No,0.3087774446211728,Medium
3945-GFWQL,Yes,0.5968274204746696,High
8097-OMULG,No,0.08451396573115115,Low
6013-BHCAW,No,0.07663465274427489,Low
0401-WDBXM,No,0.11856420214893511,Low
3387-PLKUI,No,0.23618640302260224,Low
6096-EGVTU,No,0.04003126277092375,Low
3797-VTIDR,Yes,0.7925097937448088,Critical
5081-NWSUP,No,0.27601776656703886,Low
2580-ATZSQ,No,0.03277677475279668,Low
8085-MSNLK,No,0.12468121755412213,Low
9691-HKOVS,No,0.211070196799643,Low
9881-VCZEP,No,0.5026815398651544,High
9526-BIHHD,Yes,0.5376331696329777,High
8757-TFHHJ,No,0.5243419517410739,High
4523-WXCEF,Yes,0.5982779522847635,High
1468-DEFNC,No,0.03359710679962196,Low
5119-KEPFY,No,0.7819179310206552,Critical
8364-TRMMK,Yes,0.7040013041222352,Critical
0916-KNFAJ,No,0.0797380682338788,Low
8319-QBEHW,No,0.338529925480309,Medium
3063-QFSZL,Yes,0.780624546797644,Critical
8775-LHDJH,Yes,0.9138275754350966,Critical
9625-QNLUX,No,0.09779451202100964,Low
3097-NQYSN,Yes,0.8990733460295516,Critical
4024-CSNBY,No,0.07189987528577627,Low
7110-BDTWG,No,0.08062143539936409,Low
7493-GVFIO,No,0.022701884208002343,Low
0690-SRQID,No,0.43028398821249264,Medium
9605-WGJVW,No,0.8813932218347017,Critical
9114-DPSIA,No,0.023698477509590095,Low
4700-UBQMV,No,0.3346041500961976,Medium
7711-GQBZC,No,0.015291694226634844,Low
3565-UNOCC,Yes,0.8409551454101855,Critical
4627-MIHJH,No,0.12552920691832878,Low
9795-NREXC,No,0.07632864951729468,Low
8573-CGOCC,No,0.24981515231554483,Low
7356-AYNJP,No,0.2968590271074246,Low
9249-FXSCK,Yes,0.3244949739131451,Medium
5493-SDRDQ,Yes,0.5340311113823657,High
6286-SUUWT,No,0.36340630412004177,Medium
4819-HJPIW,No,0.5388129610493058,High
8654-DHAOW,No,0.6078582653262462,High
5438-QMDDL,No,0.580713260820417,High
9812-GHVRI,No,0.6367469633024225,High
5553-AOINX,No,0.4506378362999452,Medium
1228-ZLNBX,No,0.7055163444721578,Critical
4226-KKDON,No,0.5919031533914502,High
3831-YCPUO,No,0.0765813869081955,Low
7445-WMRBW,No,0.16854126391227475,Low
3308-DGHKL,No,0.023805950342420674,Low
9924-JPRMC,No,0.1561614431591363,Low
0080-EMYVY,No,0.25074472664996805,Low
6218-KNUBD,No,0.6418577950976441,High
7337-CINUD,No,0.0705373981272739,Low
7609-NRNCA,No,0.1413013684167418,Low
0623-EJQEG,No,0.2451819492450656,Low
7153-CHRBV,No,0.0711375854000091,Low
0871-URUWO,Yes,0.8679575605180152,Critical
9190-MFJLN,Yes,0.8434234242997664,Critical
6198-PNNSZ,No,0.24584958258508635,Low
3317-VLGQT,No,0.8576260303452357,Critical
4132-POCZS,No,0.3978050959479049,Medium
5614-DNZCE,No,0.03611672341235005,Low
1095-JUDTC,Yes,0.6395057124377574,High
3896-RCYYE,No,0.2953562309654494,Low
