InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
3149,2011-06-10,799,UK,P8489,Home,3,86.74,260.21999999999997
3149,2011-06-10,799,UK,P3680,Books,5,79.74,398.7
3150,2011-03-21,799,UK,P4172,Clothing,1,45.35,45.35
3150,2011-03-21,799,UK,P2188,Clothing,2,55.39,110.78
3150,2011-03-21,799,UK,P7191,Sports,2,51.79,103.58
3150,2011-03-21,799,UK,P6524,Sports,2,32.81,65.62
3151,2011-05-08,800,Spain,P1690,Clothing,2,21.86,43.72
3152,2011-06-23,801,Germany,P8590,Clothing,5,89.79,448.95000000000005
3152,2011-06-23,801,Germany,P1887,Books,3,77.65,232.95000000000002
3153,2011-04-20,802,UK,P9970,Sports,4,76.67,306.68
3153,2011-04-20,802,UK,P3469,Clothing,1,80.58,80.58
3153,2011-04-20,802,UK,P1422,Clothing,5,78.7,393.5
3153,2011-04-20,802,UK,P1868,Electronics,2,205.91,411.82
3153,2011-04-20,802,UK,P7866,Home,3,28.41,85.23
3154,2011-05-01,802,UK,P5435,Sports,3,40.42,121.26
3154,2011-05-01,802,UK,P7831,Books,-4,52.29,209.16
3154,2011-05-01,802,UK,P5346,Electronics,4,129.5,518.0
3154,2011-05-01,802,UK,P5211,Books,2,77.94,155.88
3154,2011-05-01,802,UK,P4563,Home,2,39.64,79.28
3155,2011-05-23,802,UK,P9969,Books,3,22.44,67.32000000000001
3155,2011-05-23,802,UK,P1059,Sports,-3,45.91,137.73
3155,2011-05-23,802,UK,P8840,Sports,3,98.19,294.57
3155,2011-05-23,802,UK,P1866,Books,4,30.33,121.32
3155,2011-05-23,802,UK,P9420,Books,1,65.09,65.09
3156,2011-04-07,803,UK,P3233,Books,-5,53.91,269.54999999999995
3156,2011-04-07,803,UK,P2166,Sports,2,73.19,146.38
3157,2011-08-10,803,UK,P1021,Home,1,56.19,56.19
3157,2011-08-10,803,UK,P2221,Home,2,88.49,176.98
3157,2011-08-10,803,UK,P7343,Sports,-4,36.0,144.0
3157,2011-08-10,803,UK,P4297,Books,5,17.76,88.80000000000001
3158,2011-03-18,803,UK,P7024,Books,3,94.29,282.87
3158,2011-03-18,803,UK,P9580,Electronics,2,138.75,277.5
3158,2011-03-18,803,UK,P5300,Clothing,1,61.88,61.88
3158,2011-03-18,803,UK,P4903,Clothing,5,81.28,406.4
3159,2011-05-24,804,UK,P5287,Electronics,5,128.24,641.2
3160,2011-07-03,804,UK,P2941,Sports,-4,74.45,297.8
3161,2011-08-01,805,UK,P1645,Books,1,23.02,23.02
3161,2011-08-01,805,UK,P1898,Books,4,83.01,332.04
3161,2011-08-01,805,UK,P4704,Books,-3,30.04,90.12
3161,2011-08-01,805,UK,P7111,Clothing,4,74.57,298.28
3162,2011-05-31,805,UK,P5811,Books,4,94.9,379.6
3162,2011-05-31,805,UK,P6366,Books,1,57.5,57.5
3162,2011-05-31,805,UK,P1008,Electronics,-1,170.31,170.31
3162,2011-05-31,805,UK,P2738,Electronics,-4,154.9,619.6
3162,2011-05-31,805,UK,P1460,Books,5,39.33,196.64999999999998
3163,2011-03-24,805,UK,P5735,Home,1,52.81,52.81
3164,2011-02-24,806,Germany,P1195,Sports,-2,90.56,181.12
3164,2011-02-24,806,Germany,P8711,Clothing,5,45.37,226.85
3165,2011-04-17,806,Germany,P6468,Books,3,96.56,289.68
3165,2011-04-17,806,Germany,P8394,Clothing,5,47.42,237.10000000000002
3165,2011-04-17,806,Germany,P3736,Home,3,64.1,192.29999999999998
3165,2011-04-17,806,Germany,P5225,Home,2,73.88,147.76
3165,2011-04-17,806,Germany,P7626,Clothing,1,95.55,95.55
3166,2011-03-27,806,Germany,P1644,Home,2,32.02,64.04
3167,2011-07-07,806,Germany,P4764,Electronics,2,210.5,421.0
3167,2011-07-07,806,Germany,P7479,Books,4,56.87,227.48
3167,2011-07-07,806,Germany,P9742,Sports,5,34.17,170.85000000000002
3168,2011-02-12,806,Germany,P9133,Electronics,5,79.89,399.45
3168,2011-02-12,806,Germany,P1760,Electronics,4,59.7,238.8
3168,2011-02-12,806,Germany,P7405,Home,5,69.49,347.45
3168,2011-02-12,806,Germany,P5470,Sports,-5,39.06,195.3
3169,2011-06-13,806,Germany,P6528,Electronics,-5,158.85,794.25
3169,2011-06-13,806,Germany,P1739,Sports,4,65.56,262.24
3169,2011-06-13,806,Germany,P6418,Home,4,46.44,185.76
3169,2011-06-13,806,Germany,P8155,Electronics,5,103.68,518.4000000000001
3169,2011-06-13,806,Germany,P4989,Clothing,2,96.55,193.1
3170,2011-07-17,807,Spain,P1929,Electronics,-1,144.4,144.4
3171,2011-06-27,808,Spain,P7951,Electronics,5,144.79,723.9499999999999
3171,2011-06-27,808,Spain,P6267,Sports,5,58.98,294.9
3171,2011-06-27,808,Spain,P2251,Sports,2,58.91,117.82
3172,2011-05-11,809,UK,P8437,Sports,-2,54.65,109.3
3173,2011-07-22,809,UK,P1653,Home,-5,25.22,126.1
3173,2011-07-22,809,UK,P7858,Clothing,2,21.35,42.7
3174,2011-06-08,810,UK,P5857,Electronics,3,214.99,644.97
3174,2011-06-08,810,UK,P9471,Sports,2,43.17,86.34
3175,2011-06-05,810,UK,P2052,Electronics,5,252.2,1261.0
3175,2011-06-05,810,UK,P5184,Home,4,83.84,335.36
3175,2011-06-05,810,UK,P5997,Sports,5,86.86,434.3
3175,2011-06-05,810,UK,P5061,Books,1,25.5,25.5
3175,2011-06-05,810,UK,P9972,Books,1,34.39,34.39
3176,2011-04-07,810,UK,P8504,Electronics,3,120.7,362.1
3176,2011-04-07,810,UK,P1776,Clothing,4,34.38,137.52
3177,2011-04-12,810,UK,P8010,Sports,2,86.99,173.98
3177,2011-04-12,810,UK,P8454,Sports,5,12.87,64.35
3178,2011-07-02,810,UK,P6417,Sports,4,16.85,67.4
3178,2011-07-02,810,UK,P5226,Home,3,34.65,103.94999999999999
3178,2011-07-02,810,UK,P4860,Books,3,27.99,83.97
3178,2011-07-02,810,UK,P3231,Home,1,30.87,30.87
3178,2011-07-02,810,UK,P1053,Sports,2,81.81,163.62
3179,2011-07-28,810,UK,P8433,Sports,4,60.68,242.72
3179,2011-07-28,810,UK,P4420,Home,1,10.52,10.52
3179,2011-07-28,810,UK,P9453,Home,4,48.64,194.56
3180,2011-02-24,811,Netherlands,P5826,Home,5,70.85,354.25
3180,2011-02-24,811,Netherlands,P6725,Books,5,73.19,365.95
3181,2011-05-11,811,Netherlands,P7587,Electronics,3,205.57,616.71
3182,2011-02-19,812,France,P7863,Electronics,-4,95.85,383.4
3182,2011-02-19,812,France,P1495,Home,5,83.28,416.4
3183,2011-04-07,812,France,P3138,Books,1,91.36,91.36
3184,2011-03-13,813,UK,P3887,Electronics,2,247.1,494.2
3184,2011-03-13,813,UK,P3653,Books,1,82.88,82.88
3185,2011-06-08,814,Spain,P2722,Books,2,76.49,152.98
3185,2011-06-08,814,Spain,P1234,Clothing,1,96.39,96.39
3185,2011-06-08,814,Spain,P8999,Books,5,71.07,355.34999999999997
3186,2011-02-27,815,France,P5895,Books,1,93.96,93.96
3186,2011-02-27,815,France,P6428,Home,5,16.85,84.25
3186,2011-02-27,815,France,P6794,Sports,4,55.1,220.4
3186,2011-02-27,815,France,P5857,Books,3,71.83,215.49
3187,2011-03-07,815,France,P9556,Electronics,2,219.42,438.84
3187,2011-03-07,815,France,P3807,Clothing,3,62.47,187.41
3187,2011-03-07,815,France,P1679,Sports,5,91.8,459.0
3187,2011-03-07,815,France,P9617,Home,5,94.78,473.9
3187,2011-03-07,815,France,P3561,Home,2,15.79,31.58
3188,2011-08-11,815,France,P6379,Home,4,46.21,184.84
3188,2011-08-11,815,France,P4608,Clothing,1,12.11,12.11
3188,2011-08-11,815,France,P8541,Clothing,5,39.65,198.25
3188,2011-08-11,815,France,P3610,Electronics,2,169.69,339.38
3188,2011-08-11,815,France,P7252,Electronics,2,242.61,485.22
3189,2011-06-28,815,France,P8873,Home,2,86.19,172.38
3189,2011-06-28,815,France,P9873,Sports,4,21.47,85.88
3189,2011-06-28,815,France,P9670,Home,2,18.37,36.74
3189,2011-06-28,815,France,P4984,Books,4,63.03,252.12
3190,2011-03-25,815,France,P4710,Sports,4,57.89,231.56
3191,2011-01-22,816,UK,P4728,Books,2,33.97,67.94
3192,2011-02-27,816,UK,P6605,Home,3,90.95,272.85
3192,2011-02-27,816,UK,P3114,Books,2,93.46,186.92
3192,2011-02-27,816,UK,P1598,Books,4,46.24,184.96
3193,2011-01-16,816,UK,P6840,Home,2,90.13,180.26
3193,2011-01-16,816,UK,P3061,Sports,4,44.56,178.24
3193,2011-01-16,816,UK,P3073,Books,2,76.31,152.62
3194,2011-06-22,817,UK,P1684,Home,2,93.51,187.02
3195,2011-04-08,817,UK,P4652,Home,4,50.87,203.48
3195,2011-04-08,817,UK,P8506,Sports,4,76.1,304.4
3195,2011-04-08,817,UK,P7808,Electronics,3,136.6,409.79999999999995
3196,2011-06-30,817,UK,P7903,Sports,1,11.7,11.7
3196,2011-06-30,817,UK,P8540,Home,4,19.05,76.2
3196,2011-06-30,817,UK,P6624,Clothing,5,54.66,273.29999999999995
3196,2011-06-30,817,UK,P5563,Books,-5,72.1,360.5
3196,2011-06-30,817,UK,P8065,Sports,3,40.13,120.39000000000001
3197,2011-04-07,818,UK,P6411,Electronics,2,152.8,305.6
3197,2011-04-07,818,UK,P8171,Home,5,27.94,139.70000000000002
3197,2011-04-07,818,UK,P7934,Electronics,1,124.99,124.99
3197,2011-04-07,818,UK,P5288,Clothing,2,13.81,27.62
3197,2011-04-07,818,UK,P5571,Home,5,67.02,335.09999999999997
3198,2011-03-31,818,UK,P1393,Home,1,32.37,32.37
3198,2011-03-31,818,UK,P1969,Sports,5,37.37,186.85
3198,2011-03-31,818,UK,P1773,Electronics,2,215.31,430.62
3198,2011-03-31,818,UK,P1474,Clothing,2,39.45,78.9
3199,2011-08-15,818,UK,P7159,Clothing,5,31.8,159.0
3200,2011-03-27,818,UK,P1873,Clothing,2,25.22,50.44
3200,2011-03-27,818,UK,P2240,Home,5,79.74,398.7
3200,2011-03-27,818,UK,P2916,Electronics,5,90.29,451.45000000000005
3200,2011-03-27,818,UK,P5590,Home,2,50.84,101.68
3200,2011-03-27,818,UK,P1346,Clothing,3,55.62,166.85999999999999
3201,2011-03-24,818,UK,P8549,Books,2,71.87,143.74
3201,2011-03-24,818,UK,P6993,Electronics,3,188.49,565.47
3201,2011-03-24,818,UK,P7030,Sports,4,82.96,331.84
3201,2011-03-24,818,UK,P5846,Books,5,14.03,70.14999999999999
3202,2011-05-20,818,UK,P7076,Home,5,36.68,183.4
3202,2011-05-20,818,UK,P6311,Home,1,35.21,35.21
3202,2011-05-20,818,UK,P2359,Clothing,4,23.14,92.56
3202,2011-05-20,818,UK,P6972,Books,1,36.03,36.03
3203,2011-05-10,819,UK,P3628,Sports,2,37.88,75.76
3204,2011-08-08,820,UK,P9676,Clothing,1,74.75,74.75
3204,2011-08-08,820,UK,P2217,Sports,2,40.25,80.5
3204,2011-08-08,820,UK,P2099,Books,-3,36.13,108.39000000000001
3205,2011-07-26,820,UK,P7131,Electronics,3,170.53,511.59000000000003
3205,2011-07-26,820,UK,P6237,Books,3,12.13,36.39
3206,2011-03-30,820,UK,P3220,Clothing,1,17.18,17.18
3207,2011-06-05,821,France,P9403,Home,4,86.17,344.68
3207,2011-06-05,821,France,P1928,Sports,2,75.91,151.82
3207,2011-06-05,821,France,P4964,Clothing,3,64.99,194.96999999999997
3207,2011-06-05,821,France,P5661,Clothing,1,83.83,83.83
3207,2011-06-05,821,France,P3832,Home,1,46.37,46.37
3208,2011-07-26,821,France,P1361,Books,2,29.94,59.88
3208,2011-07-26,821,France,P2450,Sports,-3,56.08,168.24
3209,2011-07-18,821,France,P6193,Home,2,59.4,118.8
3210,2011-07-26,821,France,P8838,Electronics,1,169.97,169.97
3210,2011-07-26,821,France,P4877,Sports,-3,60.86,182.57999999999998
3210,2011-07-26,821,France,P1133,Clothing,3,95.38,286.14
3210,2011-07-26,821,France,P2424,Electronics,5,240.94,1204.7
3210,2011-07-26,821,France,P4821,Electronics,2,235.76,471.52
3211,2011-04-11,822,UK,P8084,Clothing,5,33.86,169.3
3211,2011-04-11,822,UK,P7815,Clothing,4,54.56,218.24
3212,2011-01-30,822,UK,P3104,Books,2,86.19,172.38
3212,2011-01-30,822,UK,P3710,Electronics,1,55.46,55.46
3213,2011-06-15,822,UK,P4666,Clothing,-5,77.32,386.59999999999997
3214,2011-05-09,823,UK,P1831,Electronics,2,207.7,415.4
3214,2011-05-09,823,UK,P2150,Sports,5,24.83,124.14999999999999
3214,2011-05-09,823,UK,P5948,Sports,4,41.62,166.48
3214,2011-05-09,823,UK,P2764,Home,2,33.84,67.68
3214,2011-05-09,823,UK,P3524,Sports,-5,41.49,207.45000000000002
3215,2011-03-09,823,UK,P4389,Clothing,3,73.75,221.25
3215,2011-03-09,823,UK,P4825,Electronics,4,136.73,546.92
3216,2011-06-10,823,UK,P2133,Books,1,59.97,59.97
3216,2011-06-10,823,UK,P4566,Books,-1,18.99,18.99
3216,2011-06-10,823,UK,P2886,Sports,-5,82.45,412.25
3216,2011-06-10,823,UK,P6260,Sports,4,43.29,173.16
3217,2011-03-31,824,UK,P5079,Clothing,1,68.37,68.37
3217,2011-03-31,824,UK,P8042,Home,3,75.29,225.87
3218,2011-02-05,824,UK,P8778,Electronics,3,28.87,86.61
3218,2011-02-05,824,UK,P9125,Books,-3,89.62,268.86
3218,2011-02-05,824,UK,P3514,Books,3,65.46,196.38
3218,2011-02-05,824,UK,P2232,Home,4,48.59,194.36
3219,2011-05-05,824,UK,P4208,Electronics,-4,100.56,402.24
3219,2011-05-05,824,UK,P2520,Books,5,94.81,474.05
3220,2011-01-30,825,UK,P7211,Books,1,82.87,82.87
3220,2011-01-30,825,UK,P8563,Clothing,1,72.61,72.61
3220,2011-01-30,825,UK,P5602,Electronics,1,78.92,78.92
3221,2011-04-29,825,UK,P3243,Books,5,49.71,248.55
3221,2011-04-29,825,UK,P1971,Clothing,2,74.48,148.96
3221,2011-04-29,825,UK,P6214,Electronics,4,140.37,561.48
3221,2011-04-29,825,UK,P9117,Sports,1,29.01,29.01
3222,2011-02-01,825,UK,P5090,Electronics,5,66.94,334.7
3222,2011-02-01,825,UK,P1501,Clothing,2,97.84,195.68
3222,2011-02-01,825,UK,P9043,Books,3,37.95,113.85000000000001
3223,2011-07-10,826,Spain,P3803,Sports,5,15.25,76.25
3223,2011-07-10,826,Spain,P1085,Clothing,4,99.86,399.44
3223,2011-07-10,826,Spain,P9595,Sports,4,77.72,310.88
3223,2011-07-10,826,Spain,P3316,Home,5,87.75,438.75
3223,2011-07-10,826,Spain,P5494,Home,5,68.61,343.05
3224,2011-03-22,827,UK,P7894,Sports,1,41.3,41.3
3224,2011-03-22,827,UK,P9509,Electronics,2,235.9,471.8
3225,2011-04-05,827,UK,P4378,Books,4,28.15,112.6
3225,2011-04-05,827,UK,P4154,Sports,4,17.04,68.16
3226,2011-02-19,828,UK,P8192,Home,2,86.89,173.78
3227,2011-05-19,828,UK,P5480,Home,4,71.81,287.24
3227,2011-05-19,828,UK,P5354,Sports,4,56.81,227.24
3227,2011-05-19,828,UK,P2447,Electronics,4,226.9,907.6
3227,2011-05-19,828,UK,P2730,Clothing,1,47.73,47.73
3227,2011-05-19,828,UK,P3763,Books,3,27.46,82.38
3228,2011-07-12,828,UK,P5262,Books,-4,35.64,142.56
3228,2011-07-12,828,UK,P9402,Home,5,55.46,277.3
3228,2011-07-12,828,UK,P5413,Electronics,1,168.61,168.61
3228,2011-07-12,828,UK,P3920,Home,1,82.5,82.5
3229,2011-04-24,829,Germany,P7245,Electronics,1,74.76,74.76
3229,2011-04-24,829,Germany,P1508,Electronics,1,235.36,235.36
3229,2011-04-24,829,Germany,P9460,Clothing,-4,16.8,67.2
3229,2011-04-24,829,Germany,P1362,Sports,2,32.2,64.4
3230,2011-04-30,829,Germany,P3874,Books,3,72.58,217.74
3230,2011-04-30,829,Germany,P7222,Books,5,46.85,234.25
3230,2011-04-30,829,Germany,P4792,Sports,3,88.87,266.61
3231,2011-06-11,829,Germany,P4250,Electronics,3,123.11,369.33
3231,2011-06-11,829,Germany,P6157,Home,3,11.07,33.21
3231,2011-06-11,829,Germany,P6802,Home,3,37.06,111.18
3231,2011-06-11,829,Germany,P4782,Books,-4,62.03,248.12
3232,2011-02-05,829,Germany,P3255,Electronics,5,43.83,219.14999999999998
3233,2011-03-28,830,UK,P5375,Books,5,51.59,257.95000000000005
3233,2011-03-28,830,UK,P8291,Clothing,1,59.42,59.42
3233,2011-03-28,830,UK,P4797,Clothing,4,95.42,381.68
3233,2011-03-28,830,UK,P1906,Sports,3,99.88,299.64
3233,2011-03-28,830,UK,P8388,Sports,3,31.19,93.57000000000001
3234,2011-02-05,830,UK,P2393,Clothing,-3,75.43,226.29000000000002
3234,2011-02-05,830,UK,P2859,Books,-3,44.02,132.06
3234,2011-02-05,830,UK,P5253,Electronics,2,10.73,21.46
3234,2011-02-05,830,UK,P9645,Electronics,2,10.83,21.66
3234,2011-02-05,830,UK,P8763,Home,5,51.45,257.25
3235,2011-05-29,830,UK,P8979,Electronics,4,160.23,640.92
3236,2011-06-26,830,UK,P3033,Sports,3,12.03,36.089999999999996
3236,2011-06-26,830,UK,P6822,Home,2,71.82,143.64
3236,2011-06-26,830,UK,P7343,Home,3,36.46,109.38
3237,2011-02-09,831,UK,P3136,Books,3,46.65,139.95
3238,2011-05-06,831,UK,P1196,Clothing,-5,30.9,154.5
3238,2011-05-06,831,UK,P2095,Electronics,4,169.29,677.16
3238,2011-05-06,831,UK,P8552,Books,2,27.89,55.78
3239,2011-06-02,831,UK,P6128,Home,5,55.76,278.8
3239,2011-06-02,831,UK,P4734,Electronics,4,95.69,382.76
3239,2011-06-02,831,UK,P9427,Clothing,4,70.39,281.56
3240,2011-07-31,832,UK,P8620,Electronics,1,156.22,156.22
3241,2011-06-28,832,UK,P6535,Clothing,5,16.38,81.89999999999999
3242,2011-05-31,832,UK,P5433,Electronics,-2,181.65,363.3
3242,2011-05-31,832,UK,P2472,Sports,3,33.8,101.39999999999999
3242,2011-05-31,832,UK,P5017,Home,2,57.49,114.98
3242,2011-05-31,832,UK,P9877,Home,3,56.57,169.71
3243,2011-03-01,833,UK,P9059,Books,3,95.42,286.26
3243,2011-03-01,833,UK,P4409,Sports,5,79.95,399.75
3243,2011-03-01,833,UK,P6336,Electronics,2,120.65,241.3
3243,2011-03-01,833,UK,P8739,Books,3,85.98,257.94
3243,2011-03-01,833,UK,P3128,Electronics,1,149.32,149.32
3244,2011-02-02,833,UK,P9548,Books,1,84.58,84.58
3244,2011-02-02,833,UK,P1033,Sports,-3,84.06,252.18
3244,2011-02-02,833,UK,P7824,Books,5,27.0,135.0
3244,2011-02-02,833,UK,P7575,Electronics,1,73.1,73.1
3244,2011-02-02,833,UK,P2338,Home,3,36.16,108.47999999999999
3245,2011-02-12,833,UK,P8495,Sports,-2,36.77,73.54
3245,2011-02-12,833,UK,P5947,Home,3,36.67,110.01
3245,2011-02-12,833,UK,P9457,Books,2,75.3,150.6
3245,2011-02-12,833,UK,P4026,Sports,3,30.68,92.03999999999999
3245,2011-02-12,833,UK,P8911,Clothing,4,10.08,40.32
3246,2011-04-01,833,UK,P2982,Books,-1,74.37,74.37
3246,2011-04-01,833,UK,P6477,Clothing,3,25.41,76.23
3246,2011-04-01,833,UK,P1504,Electronics,-2,85.37,170.74
3246,2011-04-01,833,UK,P7654,Sports,2,31.38,62.76
3247,2011-03-16,834,UK,P1319,Books,4,97.35,389.4
3247,2011-03-16,834,UK,P4330,Clothing,5,74.45,372.25
3247,2011-03-16,834,UK,P6914,Sports,2,39.09,78.18
3247,2011-03-16,834,UK,P7594,Books,1,38.68,38.68
3247,2011-03-16,834,UK,P1019,Sports,2,50.37,100.74
3248,2011-03-04,834,UK,P1346,Books,1,66.36,66.36
3248,2011-03-04,834,UK,P8985,Books,1,23.17,23.17
3249,2011-07-12,834,UK,P7830,Sports,5,27.0,135.0
3250,2011-06-16,835,UK,P1575,Clothing,-2,87.35,174.7
3250,2011-06-16,835,UK,P9267,Sports,5,33.06,165.3
3250,2011-06-16,835,UK,P8130,Home,5,44.22,221.1
3250,2011-06-16,835,UK,P7707,Books,3,88.41,265.23
3250,2011-06-16,835,UK,P1971,Clothing,5,69.68,348.40000000000003
3251,2011-06-26,835,UK,P8235,Home,3,40.75,122.25
3251,2011-06-26,835,UK,P6905,Clothing,4,71.53,286.12
3251,2011-06-26,835,UK,P9353,Home,1,11.77,11.77
3252,2011-04-07,835,UK,P6734,Sports,3,76.21,228.63
3252,2011-04-07,835,UK,P6469,Electronics,1,159.97,159.97
3252,2011-04-07,835,UK,P8167,Clothing,-2,83.19,166.38
3252,2011-04-07,835,UK,P4698,Clothing,4,95.92,383.68
3253,2011-04-18,836,UK,P7082,Home,2,72.09,144.18
3253,2011-04-18,836,UK,P1540,Books,2,89.56,179.12
3253,2011-04-18,836,UK,P1642,Books,3,28.63,85.89
3254,2011-01-31,836,UK,P3432,Sports,3,92.64,277.92
3254,2011-01-31,836,UK,P8841,Home,4,83.37,333.48
3254,2011-01-31,836,UK,P4278,Home,1,98.1,98.1
3254,2011-01-31,836,UK,P1405,Books,5,89.22,446.1
3255,2011-01-24,836,UK,P7687,Clothing,4,35.19,140.76
3255,2011-01-24,836,UK,P9070,Sports,2,19.54,39.08
3255,2011-01-24,836,UK,P5224,Books,2,20.1,40.2
3256,2011-02-11,836,UK,P3610,Sports,3,36.21,108.63
3256,2011-02-11,836,UK,P4589,Sports,2,65.28,130.56
3257,2011-03-17,837,Spain,P1579,Home,5,26.77,133.85
3257,2011-03-17,837,Spain,P1871,Clothing,2,18.98,37.96
3258,2011-03-30,838,UK,P1557,Clothing,3,41.36,124.08
3258,2011-03-30,838,UK,P4236,Clothing,-4,26.13,104.52
3259,2011-02-27,838,UK,P9804,Clothing,1,68.24,68.24
3259,2011-02-27,838,UK,P7015,Sports,2,51.78,103.56
3260,2011-04-22,838,UK,P9969,Clothing,3,54.58,163.74
3261,2011-06-20,839,UK,P7089,Books,1,56.5,56.5
3261,2011-06-20,839,UK,P7318,Electronics,4,208.52,834.08
3262,2011-07-10,839,UK,P6841,Books,3,60.12,180.35999999999999
3263,2011-05-11,839,UK,P9837,Clothing,1,93.61,93.61
3263,2011-05-11,839,UK,P3577,Clothing,4,44.02,176.08
3263,2011-05-11,839,UK,P4379,Books,-3,51.73,155.19
3264,2011-05-26,840,UK,P6941,Sports,4,17.97,71.88
3264,2011-05-26,840,UK,P3175,Sports,2,64.81,129.62
3265,2011-06-14,840,UK,P8484,Clothing,-5,35.94,179.7
3265,2011-06-14,840,UK,P9484,Sports,5,24.43,122.15
3265,2011-06-14,840,UK,P7099,Clothing,-2,59.01,118.02
3265,2011-06-14,840,UK,P9352,Electronics,2,168.8,337.6
3265,2011-06-14,840,UK,P7891,Home,5,16.83,84.14999999999999
3266,2011-04-29,840,UK,P7490,Electronics,2,201.15,402.3
3267,2011-07-29,841,UK,P8499,Books,1,52.25,52.25
3267,2011-07-29,841,UK,P8717,Clothing,3,74.83,224.49
3267,2011-07-29,841,UK,P9714,Electronics,3,168.24,504.72
3267,2011-07-29,841,UK,P6871,Books,2,45.59,91.18
3267,2011-07-29,841,UK,P1015,Sports,1,39.01,39.01
3268,2011-04-13,841,UK,P7244,Home,2,64.94,129.88
3268,2011-04-13,841,UK,P6774,Clothing,2,94.52,189.04
3269,2011-07-27,842,UK,P7793,Home,2,51.46,102.92
3269,2011-07-27,842,UK,P6518,Clothing,5,90.17,450.85
3269,2011-07-27,842,UK,P6699,Sports,-3,18.5,55.5
3269,2011-07-27,842,UK,P8134,Home,3,99.0,297.0
3270,2011-07-23,842,UK,P9413,Clothing,1,95.42,95.42
3270,2011-07-23,842,UK,P3451,Books,-2,17.04,34.08
3270,2011-07-23,842,UK,P8663,Electronics,1,247.02,247.02
3271,2011-03-28,842,UK,P3748,Books,2,42.68,85.36
3271,2011-03-28,842,UK,P8556,Home,4,86.02,344.08
3271,2011-03-28,842,UK,P4350,Clothing,2,47.65,95.3
3271,2011-03-28,842,UK,P4503,Home,5,49.68,248.4
3272,2011-07-26,843,UK,P1546,Electronics,1,180.67,180.67
3272,2011-07-26,843,UK,P9509,Sports,1,26.81,26.81
3272,2011-07-26,843,UK,P1375,Books,4,41.14,164.56
3272,2011-07-26,843,UK,P3527,Books,2,41.32,82.64
3273,2011-05-22,843,UK,P4239,Home,4,52.22,208.88
3273,2011-05-22,843,UK,P6948,Books,5,40.07,200.35
3273,2011-05-22,843,UK,P8057,Home,1,19.66,19.66
3274,2011-02-20,843,UK,P2584,Electronics,5,23.11,115.55
3274,2011-02-20,843,UK,P6992,Books,3,13.01,39.03
3274,2011-02-20,843,UK,P6735,Sports,-1,52.32,52.32
3274,2011-02-20,843,UK,P7856,Books,2,95.9,191.8
3274,2011-02-20,843,UK,P5176,Books,5,20.41,102.05
3275,2011-04-04,844,Netherlands,P1933,Sports,4,95.16,380.64
3275,2011-04-04,844,Netherlands,P1491,Home,2,76.0,152.0
3276,2011-04-20,845,UK,P5963,Sports,2,55.43,110.86
3277,2011-05-17,845,UK,P9843,Electronics,5,200.93,1004.6500000000001
3277,2011-05-17,845,UK,P5480,Sports,2,62.81,125.62
3277,2011-05-17,845,UK,P7607,Clothing,3,84.95,254.85000000000002
3277,2011-05-17,845,UK,P9247,Sports,3,16.5,49.5
3278,2011-02-01,845,UK,P4927,Clothing,-3,72.16,216.48
3278,2011-02-01,845,UK,P7388,Electronics,5,58.06,290.3
3278,2011-02-01,845,UK,P3709,Home,4,44.12,176.48
3278,2011-02-01,845,UK,P4804,Home,2,40.62,81.24
3279,2011-03-31,846,UK,P4852,Electronics,3,84.97,254.91
3279,2011-03-31,846,UK,P9537,Sports,-4,15.54,62.16
3280,2011-07-20,846,UK,P7874,Clothing,3,14.62,43.86
3281,2011-08-09,846,UK,P5909,Books,-4,44.21,176.84
3281,2011-08-09,846,UK,P7592,Sports,1,40.35,40.35
3281,2011-08-09,846,UK,P8050,Home,4,74.61,298.44
3282,2011-07-30,846,UK,P3906,Electronics,-4,209.85,839.4
3283,2011-04-01,846,UK,P7636,Clothing,5,14.58,72.9
3284,2011-07-10,847,UK,P1727,Sports,1,59.29,59.29
3284,2011-07-10,847,UK,P9538,Electronics,3,93.18,279.54
3284,2011-07-10,847,UK,P7108,Sports,2,22.05,44.1
3284,2011-07-10,847,UK,P7571,Clothing,5,94.94,474.7
3285,2011-02-19,847,UK,P1005,Clothing,5,82.38,411.9
3286,2011-03-06,848,Netherlands,P8895,Sports,3,26.26,78.78
3286,2011-03-06,848,Netherlands,P1510,Clothing,-5,46.59,232.95000000000002
3287,2011-04-30,849,UK,P1897,Sports,1,76.51,76.51
3288,2011-05-08,849,UK,P2899,Sports,3,45.72,137.16
3289,2011-03-19,849,UK,P6505,Home,1,33.66,33.66
3289,2011-03-19,849,UK,P4647,Electronics,-5,138.22,691.1
3289,2011-03-19,849,UK,P2335,Sports,4,54.8,219.2
3289,2011-03-19,849,UK,P9068,Sports,4,40.88,163.52
3290,2011-02-18,849,UK,P6098,Electronics,-5,31.77,158.85
3290,2011-02-18,849,UK,P4342,Sports,2,45.87,91.74
3290,2011-02-18,849,UK,P6990,Clothing,5,11.73,58.650000000000006
3290,2011-02-18,849,UK,P2661,Electronics,4,79.52,318.08
3291,2011-07-11,850,UK,P4190,Clothing,-2,68.83,137.66
3291,2011-07-11,850,UK,P3208,Home,5,79.65,398.25
3292,2011-02-20,850,UK,P4493,Home,1,83.24,83.24
